customer_id,acquisition_channel,customer_segment,recency_days,frequency,monetary,rfm_segment
9244,marketplace,New,205,5,4932.48,Developing
6277,social_media,Regular,75,4,3773.37,Loyal
3923,referral,At Risk,86,10,15381.26,Loyal
531,affiliate,Regular,157,6,8893.74,Developing
6198,social_media,Regular,55,5,1781.23,Champions
6994,paid_search,At Risk,181,10,8783.31,Developing
3507,marketplace,At Risk,69,7,4005.98,Loyal
6961,email,At Risk,79,5,4689.06,Loyal
8742,direct,Regular,39,6,5217.62,Champions
2847,direct,Regular,340,7,4537.58,Developing
7378,paid_search,Regular,233,6,7260.67,Developing
1903,referral,At Risk,8,6,6798.73,Champions
155,organic_search,Regular,58,3,2930.78,Loyal
9176,social_media,Wholesale,80,5,1670.70,Loyal
3952,marketplace,Regular,34,9,14559.46,Champions
5744,social_media,Regular,100,4,4511.58,Loyal
6615,direct,New,776,5,4669.77,Dormant
4942,affiliate,New,51,4,3079.49,Loyal
2068,affiliate,Regular,301,2,999.93,Developing
8295,referral,New,238,6,1849.53,Developing
3256,direct,New,165,5,2592.07,Developing
897,affiliate,Regular,109,3,1655.11,Loyal
4691,organic_search,Regular,147,5,4685.96,Developing
1115,marketplace,VIP,144,5,5709.10,Developing
2218,email,New,63,5,4995.10,Loyal
8917,paid_search,Regular,223,9,8761.13,Developing
3478,email,At Risk,67,7,5058.23,Loyal
428,affiliate,New,189,4,4070.56,Developing
6791,marketplace,New,10,5,4582.22,Champions
2345,affiliate,New,419,3,4142.53,Dormant
6308,paid_search,Regular,38,6,5307.94,Champions
5568,email,Regular,241,5,5527.07,Developing
7956,email,Regular,38,8,8048.25,Champions
1182,email,Regular,9,9,9109.88,Champions
9903,direct,Regular,155,2,2428.83,Developing
1474,email,Regular,82,6,5813.01,Loyal
1866,direct,Regular,156,6,8694.43,Developing
8007,email,New,93,3,2741.90,Loyal
4794,organic_search,VIP,3,4,1849.75,Loyal
1099,marketplace,Regular,160,4,3411.61,Developing
2337,organic_search,New,29,8,3369.93,Champions
7087,social_media,Regular,87,4,2959.17,Loyal
789,paid_search,Regular,89,7,5357.99,Loyal
9023,paid_search,Regular,84,6,8496.44,Loyal
3323,marketplace,Regular,269,3,1590.06,Developing
2187,paid_search,New,29,6,5195.87,Champions
9880,direct,New,116,7,6432.83,Loyal
5491,organic_search,VIP,25,7,8155.53,Champions
3318,referral,Regular,751,3,4601.43,Dormant
6983,direct,Regular,175,3,6001.87,Developing
964,paid_search,New,3,5,5663.84,Champions
9027,paid_search,Regular,80,7,7323.44,Loyal
1177,paid_search,New,76,4,2740.60,Loyal
8144,referral,New,240,6,7214.26,Developing
7074,direct,Regular,553,2,2426.94,Dormant
7184,marketplace,At Risk,50,9,10960.06,Champions
6656,affiliate,Regular,10,4,4407.67,Loyal
4680,referral,Regular,35,6,4356.75,Champions
8028,email,Wholesale,107,4,3444.23,Loyal
3448,direct,Regular,104,8,6049.51,Loyal
7013,marketplace,At Risk,831,2,1342.65,Dormant
7751,affiliate,New,298,9,14463.63,Developing
1433,paid_search,New,423,3,2352.20,Dormant
3162,organic_search,VIP,164,3,2066.80,Developing
114,marketplace,Wholesale,453,6,8184.30,Dormant
8398,referral,At Risk,202,5,8327.73,Developing
4466,email,New,90,8,11306.84,Loyal
1453,organic_search,Regular,30,13,9679.96,Champions
2694,social_media,Regular,273,4,4150.76,Developing
3223,email,At Risk,235,6,5266.91,Developing
9727,paid_search,Regular,473,3,2955.70,Dormant
9616,social_media,New,473,2,2156.14,Dormant
9200,organic_search,New,447,8,5122.34,Dormant
1038,email,New,145,4,4193.63,Developing
5763,affiliate,Wholesale,339,5,3052.04,Developing
936,email,Regular,270,5,7131.12,Developing
9941,marketplace,New,159,3,3073.70,Developing
2419,paid_search,Regular,69,6,3721.61,Loyal
5086,referral,At Risk,148,5,7320.17,Developing
8886,affiliate,Regular,161,6,5035.71,Developing
4114,direct,New,9,5,4004.73,Champions
4083,email,New,484,2,3468.26,Dormant
1164,email,Wholesale,184,2,5882.82,Developing
9435,referral,At Risk,91,4,3283.50,Loyal
2589,direct,Regular,305,6,8486.10,Developing
9905,affiliate,New,546,3,4222.77,Dormant
7356,affiliate,New,35,7,13283.83,Champions
8663,marketplace,New,229,3,2993.34,Developing
6252,paid_search,Regular,77,12,11626.02,Loyal
7016,organic_search,New,485,2,2937.16,Dormant
1858,affiliate,New,247,3,3078.89,Developing
8124,marketplace,Regular,14,4,1613.59,Loyal
2130,social_media,Regular,86,7,5038.09,Loyal
4647,referral,Regular,42,2,280.49,Developing
4030,direct,Regular,213,3,2703.27,Developing
4550,affiliate,Regular,372,4,2879.81,Dormant
5222,direct,At Risk,214,3,2460.94,Developing
3849,social_media,Regular,263,5,1965.78,Developing
3481,social_media,New,39,4,2117.29,Loyal
9780,social_media,VIP,59,8,9879.78,Champions
7446,paid_search,New,91,5,4550.49,Loyal
1228,marketplace,Regular,290,3,2566.96,Developing
5184,social_media,New,212,6,2448.78,Developing
8602,marketplace,Regular,87,7,11746.61,Loyal
3629,organic_search,VIP,61,3,2202.18,Loyal
47,affiliate,Regular,83,7,7252.62,Loyal
234,referral,Regular,59,6,7192.53,Champions
3533,social_media,At Risk,118,8,9050.33,Loyal
8400,organic_search,New,112,5,9102.78,Loyal
548,direct,Regular,543,3,3974.09,Dormant
2521,organic_search,New,116,5,3747.21,Loyal
1746,referral,New,47,7,7072.54,Champions
6555,organic_search,Regular,32,8,9188.58,Champions
29,social_media,New,3,2,2515.36,Developing
2598,referral,New,368,3,4238.28,Dormant
963,marketplace,At Risk,36,7,9018.62,Champions
4923,direct,New,255,6,4072.02,Developing
4038,paid_search,Regular,21,5,6563.70,Champions
5831,marketplace,New,68,9,10192.87,Loyal
3489,referral,New,547,4,4578.77,Dormant
1891,paid_search,New,2,7,8648.11,Champions
9083,referral,New,289,6,2632.69,Developing
5991,referral,VIP,32,6,5220.07,Champions
511,referral,New,233,4,2012.38,Developing
6164,direct,New,53,5,1833.50,Champions
6145,referral,Regular,14,3,2832.97,Loyal
7394,social_media,At Risk,382,5,3582.28,Dormant
6859,social_media,New,146,9,6734.04,Developing
1808,marketplace,New,742,3,1898.39,Dormant
1057,social_media,New,116,8,8651.25,Loyal
4741,social_media,New,62,6,4284.88,Loyal
1540,social_media,New,43,5,8591.58,Champions
6294,marketplace,New,151,3,688.38,Developing
1670,paid_search,New,482,5,3269.27,Dormant
1617,marketplace,New,237,1,54.44,Developing
8732,organic_search,New,267,3,4820.91,Developing
1438,organic_search,New,863,3,10317.00,Dormant
5049,marketplace,At Risk,502,1,501.75,Dormant
3688,social_media,Regular,178,7,8423.49,Developing
8203,organic_search,New,60,11,8021.31,Champions
6299,marketplace,New,202,4,2187.92,Developing
8116,organic_search,Wholesale,96,6,6117.93,Loyal
9703,direct,VIP,52,3,930.46,Loyal
7092,affiliate,Regular,561,2,1433.03,Dormant
174,direct,Wholesale,214,4,3337.44,Developing
7965,social_media,New,131,3,3331.20,Developing
3528,direct,New,30,6,6464.95,Champions
8355,social_media,Regular,29,5,2214.44,Champions
6600,organic_search,New,31,4,4111.23,Loyal
5067,paid_search,Regular,234,4,2571.08,Developing
2820,affiliate,Regular,55,5,8287.69,Champions
2720,social_media,At Risk,604,2,963.59,Dormant
3265,affiliate,Regular,78,8,6502.62,Loyal
5983,email,VIP,44,5,4584.46,Champions
5496,social_media,At Risk,282,4,3001.49,Developing
6487,social_media,Regular,41,7,5505.23,Champions
4496,paid_search,New,59,6,6691.34,Champions
4425,paid_search,At Risk,62,7,7279.83,Loyal
4917,direct,New,158,7,9577.65,Developing
1750,referral,New,3,5,5105.81,Champions
3128,direct,Wholesale,226,7,3366.59,Developing
6700,organic_search,New,354,3,1826.53,Developing
4428,paid_search,VIP,1064,1,1119.76,Dormant
6538,organic_search,Wholesale,336,7,6936.03,Developing
5605,social_media,At Risk,170,10,10147.61,Developing
1641,affiliate,Regular,427,5,7201.62,Dormant
4346,organic_search,Regular,350,4,2801.98,Developing
6940,affiliate,New,41,5,7353.48,Champions
1315,marketplace,Regular,262,4,1989.31,Developing
6010,email,New,48,2,685.14,Developing
7142,affiliate,Regular,54,12,11761.93,Champions
6955,social_media,Regular,96,8,7591.69,Loyal
91,paid_search,Regular,19,7,6257.71,Champions
8681,direct,VIP,231,7,11782.98,Developing
9255,referral,New,90,2,1147.28,Developing
8734,email,New,155,6,6967.82,Developing
9722,social_media,New,408,5,3420.97,Dormant
4097,paid_search,Wholesale,18,4,5169.85,Loyal
8197,organic_search,Wholesale,231,3,3156.50,Developing
5878,organic_search,New,34,5,4160.53,Champions
8994,social_media,New,150,4,4144.80,Developing
8168,organic_search,VIP,242,4,3897.23,Developing
2315,referral,Regular,210,5,3987.47,Developing
3091,referral,New,56,8,6962.73,Champions
9056,affiliate,At Risk,269,2,1488.26,Developing
2746,email,At Risk,254,6,4538.77,Developing
2766,email,New,13,6,6273.51,Champions
9590,referral,Regular,270,7,6682.28,Developing
2207,social_media,New,34,6,4988.65,Champions
5682,paid_search,New,228,2,2028.26,Developing
38,referral,New,11,6,3323.88,Champions
320,direct,New,40,4,2510.71,Loyal
609,referral,Regular,104,4,1741.72,Loyal
5695,organic_search,At Risk,89,4,8261.03,Loyal
2417,email,Regular,211,3,2994.03,Developing
9770,marketplace,New,610,2,3501.57,Dormant
3036,referral,Regular,155,5,4882.75,Developing
9919,email,Regular,511,3,1751.31,Dormant
6044,paid_search,Regular,185,5,1817.54,Developing
4515,email,New,242,5,1082.41,Developing
6084,direct,New,485,4,3375.99,Dormant
9094,email,At Risk,45,6,5324.56,Champions
1685,marketplace,Regular,75,6,4305.55,Loyal
9168,paid_search,Wholesale,739,3,2902.16,Dormant
4593,organic_search,VIP,77,5,10613.15,Loyal
3725,social_media,New,268,5,4077.37,Developing
9695,email,Regular,136,3,2033.87,Developing
2675,paid_search,New,110,6,6099.29,Loyal
1273,paid_search,VIP,3,5,8041.52,Champions
825,marketplace,At Risk,348,2,2833.19,Developing
4628,marketplace,At Risk,65,4,1651.47,Loyal
2797,referral,Regular,172,5,7164.16,Developing
5341,organic_search,Regular,117,7,5872.29,Loyal
1,social_media,VIP,16,8,3908.35,Champions
8321,referral,New,44,4,3532.61,Loyal
7891,organic_search,Regular,18,4,3764.05,Loyal
3893,organic_search,New,80,3,2169.48,Loyal
4971,organic_search,Regular,173,4,5788.64,Developing
3843,email,Regular,520,2,2233.16,Dormant
989,affiliate,New,72,11,15030.44,Loyal
8693,marketplace,New,99,4,5154.60,Loyal
4005,affiliate,Regular,47,4,2751.89,Loyal
3387,referral,New,57,5,2280.63,Champions
8538,direct,At Risk,65,3,3626.81,Loyal
7120,email,Wholesale,293,6,4309.05,Developing
8345,referral,VIP,34,4,2865.42,Loyal
1659,email,New,735,3,2414.93,Dormant
7572,social_media,New,39,6,5008.65,Champions
9187,paid_search,New,64,5,5422.12,Loyal
2454,organic_search,Regular,90,4,2246.21,Loyal
994,social_media,Regular,256,5,4800.92,Developing
497,affiliate,At Risk,86,7,5757.12,Loyal
9013,direct,New,35,8,11552.42,Champions
3421,organic_search,Regular,146,9,7259.93,Developing
8140,organic_search,New,377,6,6192.32,Dormant
6045,affiliate,Regular,198,4,2392.65,Developing
1441,direct,Regular,21,6,5038.08,Champions
5775,organic_search,New,128,6,4982.41,Developing
432,paid_search,New,197,6,5215.32,Developing
6755,marketplace,New,48,12,11723.80,Champions
1534,marketplace,Regular,95,8,7146.86,Loyal
1899,affiliate,Regular,74,5,1580.92,Loyal
6603,direct,Wholesale,560,2,3764.93,Dormant
6868,organic_search,New,310,4,3559.53,Developing
9252,referral,VIP,295,4,2955.91,Developing
623,paid_search,New,157,3,2085.27,Developing
439,email,New,4,8,11841.82,Champions
4582,organic_search,Regular,11,6,3650.86,Champions
3097,affiliate,Regular,132,5,5504.24,Developing
8566,affiliate,Wholesale,476,3,2039.04,Dormant
6704,direct,Regular,233,8,8395.55,Developing
7994,organic_search,New,253,6,6869.82,Developing
290,referral,New,469,3,1281.91,Dormant
3591,email,At Risk,155,5,7754.53,Developing
86,affiliate,Wholesale,82,5,8631.68,Loyal
7524,referral,Regular,423,2,2231.42,Dormant
7164,affiliate,Regular,14,9,9528.33,Champions
122,social_media,New,59,6,8449.67,Champions
3975,email,Regular,285,5,8086.72,Developing
7239,affiliate,Regular,125,6,3795.94,Developing
9048,affiliate,New,68,6,8931.86,Loyal
9087,organic_search,New,352,3,1113.85,Developing
7601,referral,Regular,97,4,3300.99,Loyal
1389,marketplace,At Risk,11,7,9433.09,Champions
3156,marketplace,New,309,6,6068.49,Developing
5940,affiliate,At Risk,38,8,6208.80,Champions
1067,affiliate,At Risk,247,6,5987.72,Developing
557,email,VIP,64,7,7577.97,Loyal
6503,email,Regular,84,3,1022.85,Loyal
5336,referral,New,10,6,8759.88,Champions
1924,referral,Regular,143,4,4513.66,Developing
8396,paid_search,New,364,4,3491.13,Developing
3947,email,Regular,112,3,412.76,Loyal
2305,social_media,Wholesale,647,2,1096.21,Dormant
1285,affiliate,New,7,5,7015.85,Champions
9792,referral,New,144,8,6370.92,Developing
8249,paid_search,New,268,4,6036.74,Developing
2192,paid_search,New,19,5,4452.38,Champions
701,direct,Regular,125,4,4871.97,Developing
6543,email,Regular,139,5,4786.37,Developing
6350,marketplace,New,350,3,1373.36,Developing
2026,social_media,At Risk,146,6,6203.70,Developing
3902,direct,VIP,342,5,5079.90,Developing
1064,referral,At Risk,406,4,5285.70,Dormant
6122,paid_search,New,170,5,3717.68,Developing
6720,marketplace,At Risk,153,4,2952.07,Developing
6941,email,New,133,7,3372.54,Developing
508,direct,New,33,4,3347.04,Loyal
1222,organic_search,At Risk,180,4,2232.81,Developing
5805,referral,At Risk,41,8,7088.34,Champions
578,paid_search,VIP,206,6,10118.50,Developing
4394,email,Regular,169,7,5813.59,Developing
257,marketplace,New,181,4,3091.28,Developing
6055,social_media,Regular,24,6,4716.47,Champions
9022,organic_search,New,187,7,9779.17,Developing
5945,affiliate,Regular,48,7,4221.16,Champions
8833,email,Regular,400,7,5226.78,Dormant
8258,referral,New,279,3,4545.13,Developing
8176,direct,New,253,2,3164.67,Developing
4541,email,At Risk,42,5,3734.47,Champions
855,paid_search,Regular,90,7,9582.91,Loyal
308,email,New,355,4,5100.25,Developing
7285,paid_search,New,244,9,7205.63,Developing
5242,direct,Regular,125,6,10524.52,Developing
9853,social_media,Regular,76,6,6792.83,Loyal
9397,affiliate,New,36,6,4921.09,Champions
5028,organic_search,Regular,100,4,3166.41,Loyal
8604,paid_search,VIP,151,7,9684.50,Developing
2949,marketplace,Regular,334,3,2216.64,Developing
4462,direct,VIP,68,11,8256.30,Loyal
5468,referral,New,43,6,6478.23,Champions
637,affiliate,New,682,6,6328.33,Dormant
1212,email,New,561,1,583.98,Dormant
9162,affiliate,Wholesale,387,5,2569.46,Dormant
2148,affiliate,VIP,93,7,6560.49,Loyal
7423,email,New,245,4,3231.44,Developing
8275,organic_search,New,284,7,4148.15,Developing
2311,social_media,Regular,19,5,5628.09,Champions
6575,organic_search,New,366,2,669.65,Dormant
1436,organic_search,At Risk,305,4,4541.40,Developing
8765,marketplace,New,97,4,5436.78,Loyal
7756,affiliate,At Risk,254,3,3213.62,Developing
828,email,Regular,114,6,2639.85,Loyal
935,paid_search,New,409,10,7760.05,Dormant
7133,organic_search,Regular,46,3,4306.56,Loyal
6192,paid_search,At Risk,72,4,4986.98,Loyal
3686,affiliate,Wholesale,489,3,3022.02,Dormant
864,paid_search,New,56,5,5758.83,Champions
4431,paid_search,New,75,5,4985.17,Loyal
3301,direct,Regular,320,2,1272.84,Developing
9264,email,Regular,13,9,7020.67,Champions
3279,marketplace,At Risk,122,4,1356.23,Developing
6511,social_media,Regular,50,7,6530.53,Champions
6018,affiliate,Regular,136,6,7173.59,Developing
5390,social_media,Regular,86,11,9701.31,Loyal
5344,marketplace,New,41,4,2825.75,Loyal
465,paid_search,Regular,129,6,9419.42,Developing
2587,social_media,Wholesale,148,5,4240.04,Developing
5136,marketplace,New,22,4,3961.57,Loyal
8796,paid_search,New,93,3,2562.23,Loyal
9493,affiliate,Regular,13,2,923.28,Developing
9572,direct,VIP,543,4,5176.44,Dormant
9301,referral,Regular,256,4,4171.48,Developing
542,paid_search,Regular,78,4,7912.61,Loyal
5709,social_media,Regular,87,4,3013.05,Loyal
7315,marketplace,Wholesale,90,5,6085.72,Loyal
120,social_media,Regular,473,7,7220.12,Dormant
5702,organic_search,Regular,161,11,12681.82,Developing
6682,organic_search,New,129,4,6710.78,Developing
1892,direct,At Risk,606,4,4320.20,Dormant
3437,marketplace,Regular,146,2,723.12,Developing
843,referral,New,181,6,5977.34,Developing
4987,social_media,Regular,775,3,2306.98,Dormant
4929,social_media,VIP,322,3,3797.90,Developing
6269,paid_search,At Risk,1,5,3269.97,Champions
3767,email,Regular,416,5,4123.47,Dormant
7645,marketplace,New,35,7,5046.96,Champions
3184,direct,Regular,100,6,6052.53,Loyal
4568,organic_search,Regular,450,3,2944.77,Dormant
5471,affiliate,New,18,6,3794.05,Champions
5955,direct,Wholesale,73,6,4066.36,Loyal
6803,referral,New,16,7,9402.45,Champions
5329,email,New,257,6,4006.28,Developing
8226,marketplace,New,360,3,3445.47,Developing
7613,marketplace,VIP,181,6,8160.22,Developing
4424,social_media,Wholesale,402,2,2498.31,Dormant
132,organic_search,Regular,308,6,7276.72,Developing
239,paid_search,VIP,4,8,7090.82,Champions
3095,direct,VIP,251,4,1241.76,Developing
5557,social_media,Regular,19,5,3151.76,Champions
7310,organic_search,Regular,48,8,5498.02,Champions
1635,direct,New,35,4,2853.07,Loyal
9461,referral,New,69,5,7501.90,Loyal
4151,direct,Regular,380,5,3378.24,Dormant
988,paid_search,At Risk,166,5,8102.09,Developing
6576,paid_search,New,119,6,9916.24,Loyal
3355,marketplace,New,333,4,4170.47,Developing
296,organic_search,New,359,6,5489.17,Developing
9630,paid_search,Regular,825,3,2751.50,Dormant
6059,referral,Regular,146,7,5058.44,Developing
1756,affiliate,At Risk,129,5,5748.36,Developing
5511,organic_search,Regular,247,4,1445.82,Developing
3675,organic_search,Regular,467,5,4410.89,Dormant
6274,email,VIP,116,4,3979.79,Loyal
1287,referral,VIP,628,4,7794.52,Dormant
2082,referral,New,300,4,6990.15,Developing
3093,organic_search,Regular,75,7,7063.30,Loyal
106,referral,New,296,1,1836.76,Developing
4160,referral,VIP,137,4,4660.44,Developing
6158,organic_search,Regular,105,2,2126.16,Developing
4911,direct,VIP,145,4,3492.97,Developing
7143,affiliate,Regular,117,6,6813.66,Loyal
7772,marketplace,Regular,35,6,4369.54,Champions
7805,social_media,Regular,169,10,7262.87,Developing
3136,marketplace,Wholesale,80,8,6259.55,Loyal
9012,direct,Regular,191,3,6446.04,Developing
83,paid_search,Regular,213,5,5314.54,Developing
3628,organic_search,New,179,9,10940.47,Developing
1482,organic_search,Regular,846,3,1380.34,Dormant
7127,affiliate,Regular,123,7,4247.87,Developing
73,direct,Wholesale,122,8,10649.49,Developing
8054,referral,New,25,5,3347.94,Champions
2429,direct,Regular,280,6,5335.18,Developing
1856,affiliate,Regular,17,5,4082.41,Champions
1100,paid_search,New,187,4,3614.10,Developing
5908,direct,Wholesale,251,4,5071.38,Developing
1941,social_media,Regular,830,4,3672.21,Dormant
5068,email,Regular,85,7,13553.66,Loyal
2944,referral,VIP,246,4,4990.51,Developing
9817,direct,Wholesale,506,5,5694.97,Dormant
4418,organic_search,New,575,5,4473.10,Dormant
7248,affiliate,VIP,486,4,4755.13,Dormant
345,paid_search,New,158,7,9429.16,Developing
6599,social_media,Wholesale,28,10,11332.21,Champions
7158,marketplace,New,217,6,5216.69,Developing
904,social_media,VIP,825,2,3279.03,Dormant
1276,organic_search,At Risk,265,5,4487.09,Developing
8051,email,New,160,7,9736.17,Developing
1693,direct,Regular,81,4,4054.20,Loyal
8277,paid_search,VIP,83,2,2989.10,Developing
3282,affiliate,Regular,128,5,4950.21,Developing
9318,paid_search,New,247,3,4916.38,Developing
5435,referral,Regular,167,7,8275.15,Developing
2628,marketplace,VIP,120,3,3263.49,Loyal
9843,affiliate,At Risk,150,2,1201.41,Developing
8592,organic_search,At Risk,548,4,2703.06,Dormant
