payment_id,order_id,payment_method,payment_status,amount,payment_datetime
465,465,apple_pay,paid,2531.44,2025-03-02 22:42:42
466,466,credit_card,paid,848.26,2025-09-06 02:59:48
467,467,google_pay,paid,208.26,2023-04-16 12:13:34
468,468,paypal,paid,270.95,2024-06-20 04:13:51
469,469,apple_pay,paid,1402.35,2025-11-26 19:00:02
470,470,apple_pay,partially_refunded,576.74,2025-06-27 18:43:47
471,471,paypal,partially_refunded,353.78,2025-10-14 09:58:14
472,472,paypal,paid,709.61,2025-11-22 11:40:13
473,473,bank_transfer,paid,313.06,2025-01-25 06:41:28
474,474,google_pay,paid,165.33,2023-04-02 21:45:56
475,475,apple_pay,paid,1345.01,2023-04-19 21:02:11
476,476,credit_card,paid,1396.96,2024-02-16 10:06:28
477,477,apple_pay,paid,1168.87,2023-06-06 22:22:56
478,478,google_pay,paid,1636.83,2025-11-30 12:14:24
479,479,google_pay,paid,2071.63,2024-04-05 07:19:17
480,480,credit_card,paid,206.53,2023-06-12 16:11:57
481,481,paypal,paid,251.65,2024-03-04 13:39:54
482,482,gift_card,paid,346.96,2023-01-05 22:16:19
483,483,gift_card,paid,908.85,2023-02-17 07:48:30
484,484,credit_card,paid,1874.59,2024-10-03 05:57:41
485,485,credit_card,paid,434.91,2024-05-17 03:53:16
486,486,gift_card,failed,0.00,2024-09-04 05:18:18
487,487,credit_card,paid,1015.22,2024-05-02 01:16:02
488,488,google_pay,paid,870.99,2024-06-16 07:52:17
489,489,apple_pay,paid,585.57,2025-05-25 10:27:31
490,490,paypal,paid,708.21,2025-04-05 15:03:35
491,491,credit_card,paid,138.10,2024-05-13 21:35:10
492,492,apple_pay,paid,1979.63,2023-06-05 14:14:51
493,493,credit_card,partially_refunded,970.40,2025-09-06 17:19:05
494,494,bank_transfer,authorized,323.74,2023-03-09 21:48:25
495,495,apple_pay,paid,2036.43,2024-01-22 20:02:47
496,496,apple_pay,paid,2529.30,2025-05-08 13:32:30
497,497,bank_transfer,paid,157.21,2024-07-22 02:27:54
498,498,credit_card,paid,984.82,2023-08-29 03:16:13
499,499,google_pay,paid,121.43,2024-05-27 00:17:27
500,500,gift_card,paid,60.74,2023-06-01 15:04:34
501,501,gift_card,paid,763.15,2023-01-21 23:50:13
502,502,paypal,paid,606.20,2025-10-28 18:45:32
503,503,google_pay,paid,698.97,2025-01-20 10:43:27
504,504,apple_pay,paid,799.64,2024-05-25 15:51:24
505,505,paypal,authorized,872.75,2023-02-01 05:41:48
506,506,gift_card,paid,3840.90,2023-09-28 22:43:51
507,507,google_pay,paid,802.76,2023-06-18 19:39:52
508,508,bank_transfer,refunded,1506.80,2023-04-06 16:37:29
509,509,credit_card,paid,2348.39,2023-05-23 14:09:55
510,510,gift_card,paid,581.92,2025-10-08 19:16:59
511,511,apple_pay,paid,2111.84,2025-04-02 08:18:48
512,512,apple_pay,paid,881.64,2025-05-01 20:25:08
513,513,credit_card,paid,26.78,2025-10-07 15:19:40
514,514,google_pay,paid,438.58,2023-08-08 01:57:03
515,515,credit_card,paid,2317.26,2024-07-15 11:09:17
516,516,paypal,paid,2062.75,2024-03-10 09:44:06
517,517,apple_pay,paid,210.63,2024-07-05 01:01:46
518,518,google_pay,paid,391.98,2023-07-08 01:16:00
519,519,paypal,paid,380.09,2023-03-14 01:21:49
520,520,google_pay,paid,2107.63,2024-08-12 20:28:32
521,521,google_pay,paid,2546.79,2025-04-26 11:48:25
522,522,gift_card,paid,672.61,2024-04-18 15:34:44
523,523,google_pay,paid,2125.45,2023-08-01 23:52:11
524,524,google_pay,paid,1442.39,2023-10-31 22:11:24
525,525,gift_card,paid,572.79,2025-08-09 05:38:08
526,526,paypal,paid,1525.35,2025-02-24 01:11:17
527,527,apple_pay,failed,0.00,2023-04-15 17:23:46
528,528,bank_transfer,failed,0.00,2023-05-22 16:37:19
529,529,google_pay,paid,155.32,2024-07-17 07:29:42
530,530,bank_transfer,paid,584.72,2024-05-08 09:22:00
531,531,apple_pay,paid,892.60,2025-06-12 00:58:31
532,532,google_pay,paid,1457.37,2023-05-22 00:01:59
533,533,credit_card,paid,69.47,2024-07-16 02:08:39
534,534,google_pay,paid,1225.16,2023-05-09 05:48:52
535,535,paypal,failed,0.00,2025-04-18 01:31:21
536,536,apple_pay,paid,2553.32,2023-01-10 17:54:58
537,537,gift_card,paid,2378.48,2023-09-15 11:10:42
538,538,paypal,paid,1175.44,2024-04-10 05:02:50
539,539,apple_pay,paid,686.21,2024-06-11 19:58:53
540,540,bank_transfer,paid,193.68,2024-07-24 17:09:35
541,541,apple_pay,paid,531.08,2023-11-09 22:18:36
542,542,paypal,paid,910.26,2024-12-25 04:29:22
543,543,google_pay,paid,167.06,2023-11-19 23:29:39
544,544,apple_pay,authorized,1834.09,2024-08-09 20:57:56
545,545,paypal,paid,320.77,2025-04-08 14:05:59
546,546,paypal,refunded,1444.59,2023-07-21 00:28:08
547,547,apple_pay,paid,700.92,2024-08-19 01:50:36
548,548,bank_transfer,paid,1139.48,2025-02-20 15:40:59
549,549,gift_card,paid,728.64,2024-03-25 00:30:37
550,550,google_pay,paid,816.85,2024-09-28 22:50:04
551,551,bank_transfer,paid,632.74,2024-03-07 19:11:41
552,552,google_pay,paid,2448.64,2024-07-07 15:48:50
553,553,apple_pay,paid,962.69,2023-10-03 21:13:22
554,554,paypal,paid,714.90,2024-02-15 06:00:07
555,555,paypal,paid,323.26,2024-05-03 14:05:30
556,556,credit_card,paid,1706.42,2024-05-11 15:13:32
557,557,google_pay,paid,856.21,2024-05-01 00:43:35
558,558,apple_pay,paid,1678.71,2025-10-02 22:03:19
559,559,google_pay,paid,1386.06,2023-08-30 19:40:01
560,560,bank_transfer,paid,633.36,2024-08-07 16:26:18
561,561,apple_pay,paid,1956.72,2023-05-18 17:44:08
562,562,credit_card,paid,1046.21,2024-10-09 12:44:44
563,563,apple_pay,failed,0.00,2024-08-09 04:34:35
564,564,credit_card,paid,141.66,2024-01-21 23:50:53
565,565,credit_card,paid,1383.25,2025-01-07 13:34:37
566,566,gift_card,paid,1051.54,2023-09-20 02:17:09
567,567,paypal,paid,165.85,2025-02-23 14:07:11
568,568,paypal,authorized,379.03,2024-08-06 17:43:38
569,569,bank_transfer,paid,375.53,2024-04-15 07:30:33
570,570,credit_card,paid,1339.94,2023-02-17 07:20:54
571,571,apple_pay,paid,26.64,2024-06-02 14:09:03
572,572,apple_pay,paid,270.20,2024-11-04 15:05:28
573,573,apple_pay,paid,1315.63,2025-01-16 11:44:44
574,574,bank_transfer,paid,710.09,2023-06-04 00:50:51
575,575,google_pay,paid,1487.47,2024-09-15 00:11:03
576,576,paypal,paid,177.50,2024-01-19 15:52:45
577,577,bank_transfer,paid,582.78,2025-03-11 01:47:52
578,578,credit_card,paid,746.89,2023-12-12 19:59:10
579,579,paypal,paid,964.95,2025-05-13 22:47:24
580,580,paypal,paid,535.78,2025-10-25 19:42:24
581,581,credit_card,partially_refunded,2987.27,2023-05-31 14:33:03
582,582,paypal,paid,1064.17,2023-03-06 10:15:29
583,583,paypal,paid,655.23,2025-03-20 00:39:21
584,584,bank_transfer,authorized,18.67,2024-06-27 23:07:36
585,585,credit_card,paid,1359.34,2024-10-08 19:19:09
586,586,gift_card,paid,2710.36,2024-12-11 13:36:07
587,587,bank_transfer,paid,253.14,2023-06-28 11:44:13
588,588,paypal,paid,333.09,2025-12-07 13:51:56
589,589,gift_card,authorized,504.56,2025-06-20 18:14:40
590,590,apple_pay,paid,817.47,2025-04-20 20:16:18
591,591,gift_card,paid,1085.83,2025-08-24 03:48:15
592,592,gift_card,paid,118.38,2023-06-24 09:47:05
593,593,gift_card,refunded,1145.52,2025-03-28 23:03:14
594,594,bank_transfer,paid,329.65,2024-02-04 00:18:58
595,595,credit_card,paid,409.35,2023-03-27 04:19:48
596,596,apple_pay,paid,823.59,2023-07-09 11:46:43
597,597,gift_card,paid,261.22,2023-03-03 11:26:00
598,598,google_pay,paid,655.79,2023-08-03 19:17:27
599,599,google_pay,paid,2964.71,2023-08-30 18:42:53
600,600,apple_pay,paid,627.80,2024-11-14 21:31:57
601,601,credit_card,paid,1814.17,2023-12-14 23:16:05
602,602,bank_transfer,paid,1330.18,2023-11-18 17:37:47
603,603,gift_card,paid,1363.41,2023-10-30 02:34:40
604,604,paypal,paid,623.06,2024-04-29 06:19:43
605,605,bank_transfer,partially_refunded,119.04,2023-12-10 06:06:27
606,606,credit_card,paid,42.08,2024-06-03 04:55:02
607,607,paypal,paid,166.52,2025-03-27 23:42:33
608,608,paypal,paid,449.86,2025-05-22 02:07:32
609,609,google_pay,paid,1002.97,2023-02-06 22:03:05
610,610,google_pay,paid,1171.65,2023-04-26 21:04:10
611,611,apple_pay,failed,0.00,2023-01-25 05:49:57
612,612,gift_card,paid,969.65,2023-10-24 03:36:40
613,613,apple_pay,paid,1196.45,2023-06-11 23:59:49
614,614,apple_pay,paid,463.84,2023-11-18 21:57:39
615,615,apple_pay,paid,1546.90,2024-12-26 22:43:50
616,616,credit_card,paid,1200.17,2024-11-06 15:16:25
617,617,bank_transfer,paid,818.39,2023-02-06 14:28:59
618,618,credit_card,paid,557.73,2025-01-11 10:53:02
619,619,apple_pay,paid,2723.70,2025-09-14 18:15:53
620,620,gift_card,failed,0.00,2023-04-25 11:03:16
621,621,apple_pay,paid,1863.70,2024-08-10 07:54:25
622,622,credit_card,paid,255.94,2025-12-09 12:08:31
623,623,bank_transfer,paid,1463.53,2025-09-22 23:13:08
624,624,bank_transfer,paid,717.29,2024-06-18 05:12:25
625,625,bank_transfer,paid,541.41,2023-07-04 01:26:49
626,626,google_pay,paid,190.80,2023-08-07 17:02:40
627,627,apple_pay,paid,3592.92,2023-09-04 07:43:30
628,628,credit_card,paid,752.01,2024-03-17 02:31:55
629,629,paypal,paid,454.70,2025-10-30 20:06:39
630,630,paypal,paid,838.78,2023-08-05 21:33:59
631,631,apple_pay,paid,959.75,2023-12-28 22:16:59
632,632,paypal,paid,985.25,2025-12-08 23:08:46
633,633,paypal,paid,172.52,2023-09-07 11:55:33
634,634,google_pay,authorized,584.92,2025-03-14 02:35:14
635,635,gift_card,paid,1650.64,2024-05-24 05:59:40
636,636,paypal,paid,722.79,2023-01-03 14:21:40
637,637,bank_transfer,paid,2621.15,2024-02-02 11:00:33
638,638,bank_transfer,paid,244.50,2024-01-13 05:49:06
639,639,credit_card,paid,2406.78,2025-12-12 15:25:01
640,640,bank_transfer,refunded,398.15,2024-03-16 05:14:32
641,641,paypal,paid,352.43,2023-08-16 01:42:20
642,642,google_pay,paid,1627.04,2023-03-09 12:29:55
643,643,apple_pay,partially_refunded,715.41,2023-06-21 19:03:00
644,644,bank_transfer,paid,2221.79,2023-02-10 23:46:45
645,645,paypal,paid,678.09,2025-12-08 15:58:58
646,646,gift_card,authorized,935.32,2023-11-20 01:38:40
647,647,credit_card,paid,94.62,2023-10-21 03:51:25
648,648,credit_card,paid,261.96,2023-12-10 20:03:24
649,649,google_pay,paid,1369.58,2023-05-06 00:58:17
650,650,google_pay,partially_refunded,1640.84,2024-03-26 04:27:44
651,651,google_pay,paid,99.54,2023-07-21 12:24:31
652,652,bank_transfer,paid,1044.67,2024-09-24 14:28:38
653,653,apple_pay,paid,171.05,2025-04-18 05:07:43
654,654,paypal,paid,430.63,2025-10-03 11:33:41
655,655,bank_transfer,paid,1611.25,2025-01-07 19:16:09
656,656,credit_card,refunded,1170.90,2025-02-10 08:28:22
657,657,google_pay,paid,1139.61,2025-09-28 16:44:42
658,658,paypal,paid,1242.83,2023-07-29 13:58:42
659,659,credit_card,paid,3448.62,2023-04-20 00:06:46
660,660,bank_transfer,paid,2358.59,2024-08-15 19:31:53
661,661,bank_transfer,paid,435.55,2024-09-26 03:54:59
662,662,credit_card,paid,742.35,2025-11-09 11:54:53
663,663,apple_pay,paid,611.34,2025-02-03 16:08:17
664,664,paypal,paid,2069.42,2023-04-14 11:34:23
665,665,bank_transfer,authorized,157.90,2023-12-09 15:31:26
666,666,credit_card,paid,61.13,2025-09-09 15:58:14
667,667,gift_card,paid,771.17,2024-10-18 15:35:51
668,668,paypal,paid,1097.21,2025-06-26 05:25:24
669,669,credit_card,paid,1040.66,2024-12-21 16:33:01
670,670,google_pay,paid,446.89,2025-02-15 00:48:36
671,671,gift_card,partially_refunded,536.91,2023-12-05 16:46:00
672,672,apple_pay,paid,398.52,2023-10-17 11:24:26
673,673,bank_transfer,paid,300.50,2023-04-24 00:34:05
674,674,bank_transfer,paid,290.54,2024-11-30 16:19:21
675,675,paypal,paid,857.42,2025-11-12 13:19:39
676,676,google_pay,paid,1139.80,2024-08-03 12:57:50
677,677,google_pay,paid,148.64,2023-07-26 14:29:06
678,678,bank_transfer,paid,237.54,2023-04-16 03:48:51
679,679,apple_pay,paid,2527.45,2025-08-10 13:50:15
680,680,google_pay,paid,3314.97,2024-01-15 14:31:20
681,681,google_pay,failed,0.00,2025-03-04 22:21:46
682,682,gift_card,paid,1410.14,2025-11-16 04:19:40
683,683,google_pay,paid,453.82,2024-06-10 09:43:11
684,684,paypal,paid,1371.25,2024-04-22 15:12:40
685,685,bank_transfer,paid,627.07,2024-02-19 23:30:49
686,686,credit_card,paid,562.85,2025-05-09 04:50:41
687,687,bank_transfer,paid,102.29,2023-10-20 13:55:41
688,688,paypal,paid,2475.33,2024-11-12 22:00:55
689,689,google_pay,paid,771.73,2023-12-31 10:39:43
690,690,google_pay,failed,0.00,2023-10-10 03:17:32
691,691,google_pay,paid,336.00,2023-01-10 11:56:18
692,692,credit_card,paid,238.52,2025-08-20 03:02:16
693,693,credit_card,failed,0.00,2025-04-17 04:15:10
694,694,gift_card,paid,399.42,2025-07-26 18:23:12
695,695,apple_pay,paid,168.20,2025-09-15 01:35:34
696,696,bank_transfer,paid,993.69,2024-02-28 00:06:43
697,697,google_pay,paid,2366.28,2024-02-29 02:09:50
698,698,credit_card,paid,62.88,2024-08-28 01:22:28
699,699,google_pay,paid,630.65,2023-03-31 07:11:46
700,700,bank_transfer,failed,0.00,2025-01-04 08:52:03
701,701,credit_card,paid,1168.74,2024-09-01 08:37:06
702,702,paypal,refunded,313.49,2024-04-07 11:48:02
703,703,paypal,paid,791.99,2025-09-21 09:16:39
704,704,google_pay,paid,1592.55,2023-03-25 12:38:03
705,705,gift_card,paid,875.57,2024-07-03 00:54:32
706,706,apple_pay,paid,500.56,2025-03-21 15:25:46
707,707,gift_card,paid,2406.58,2025-07-24 14:15:49
708,708,gift_card,paid,1346.25,2025-01-25 18:22:41
709,709,google_pay,failed,0.00,2024-10-10 04:15:38
710,710,gift_card,partially_refunded,536.79,2023-07-23 01:02:29
711,711,google_pay,failed,0.00,2023-11-02 12:42:39
712,712,gift_card,paid,420.59,2024-12-21 17:30:46
713,713,credit_card,refunded,680.48,2023-09-23 00:38:30
714,714,paypal,authorized,21.06,2024-12-20 13:46:34
715,715,gift_card,paid,1785.56,2024-11-12 18:43:59
716,716,credit_card,paid,2416.35,2025-03-27 18:28:21
717,717,gift_card,paid,168.99,2025-09-30 00:30:34
718,718,apple_pay,paid,16.56,2025-03-10 12:14:13
719,719,bank_transfer,paid,417.11,2024-07-31 15:39:58
720,720,credit_card,paid,1881.63,2023-02-19 00:22:27
721,721,gift_card,authorized,1803.04,2025-06-14 16:25:57
722,722,gift_card,paid,149.55,2025-11-24 01:42:38
723,723,gift_card,paid,759.94,2024-12-05 18:29:10
724,724,paypal,paid,314.09,2023-09-26 04:51:46
725,725,credit_card,paid,1353.78,2024-06-16 07:29:22
726,726,apple_pay,paid,1659.36,2025-05-14 18:09:20
727,727,google_pay,paid,1441.23,2024-10-15 05:34:21
728,728,bank_transfer,paid,544.20,2024-11-07 17:40:03
729,729,bank_transfer,paid,408.51,2025-10-14 05:57:15
730,730,paypal,paid,348.37,2025-03-16 05:25:55
731,731,paypal,failed,0.00,2024-07-15 03:45:17
732,732,bank_transfer,paid,1221.35,2024-11-16 22:13:45
733,733,apple_pay,paid,376.22,2023-07-09 21:35:46
734,734,paypal,paid,663.87,2023-10-27 06:16:48
735,735,google_pay,paid,1517.68,2024-04-29 06:43:27
736,736,google_pay,paid,943.92,2023-09-09 01:38:51
737,737,apple_pay,paid,1772.74,2025-11-11 16:15:59
738,738,google_pay,paid,351.26,2025-03-06 15:32:43
739,739,gift_card,paid,187.96,2025-05-08 18:51:40
740,740,gift_card,paid,65.12,2023-01-18 02:44:26
741,741,gift_card,paid,311.09,2025-09-15 09:32:09
742,742,paypal,paid,50.48,2024-06-09 10:57:47
743,743,apple_pay,paid,831.05,2023-12-04 21:17:37
744,744,gift_card,refunded,1388.69,2023-12-16 00:42:55
745,745,credit_card,paid,567.09,2023-07-20 02:32:41
746,746,credit_card,paid,317.71,2025-05-04 10:28:53
747,747,paypal,partially_refunded,1847.77,2024-12-26 10:43:19
748,748,apple_pay,paid,489.17,2025-06-26 21:46:02
749,749,paypal,paid,278.47,2023-12-03 10:06:13
750,750,paypal,paid,697.88,2023-04-26 21:53:19
751,751,credit_card,paid,1633.15,2025-11-24 20:27:35
752,752,gift_card,paid,336.17,2024-06-22 03:43:38
753,753,gift_card,refunded,26.14,2023-08-13 08:16:17
754,754,credit_card,paid,2289.56,2024-05-04 07:03:07
755,755,apple_pay,paid,724.60,2023-03-27 22:11:42
756,756,paypal,paid,955.48,2024-10-07 22:30:36
757,757,gift_card,paid,1885.94,2024-08-21 04:48:15
758,758,credit_card,paid,575.04,2024-06-01 17:29:16
759,759,paypal,paid,167.95,2024-09-10 07:32:38
760,760,credit_card,paid,1058.29,2024-07-13 17:13:04
761,761,bank_transfer,paid,1544.63,2023-03-24 04:44:38
762,762,apple_pay,paid,496.40,2025-04-04 03:51:22
763,763,credit_card,paid,1186.17,2025-12-03 15:53:53
764,764,apple_pay,partially_refunded,1225.25,2024-09-21 19:05:55
765,765,google_pay,paid,845.29,2024-07-21 17:58:24
766,766,credit_card,authorized,298.17,2025-06-03 06:45:12
767,767,paypal,paid,1587.36,2023-12-18 07:16:44
768,768,apple_pay,partially_refunded,2533.35,2023-04-08 01:24:57
769,769,google_pay,paid,924.39,2025-04-08 08:15:03
770,770,credit_card,paid,272.31,2024-10-06 19:25:25
771,771,apple_pay,paid,597.37,2024-05-19 05:42:52
772,772,credit_card,paid,713.69,2023-11-24 12:54:47
773,773,google_pay,paid,880.93,2023-11-12 09:23:45
774,774,bank_transfer,paid,717.73,2024-04-19 12:51:51
775,775,google_pay,refunded,924.25,2023-11-01 10:57:56
776,776,paypal,paid,738.45,2025-12-30 01:57:48
777,777,bank_transfer,paid,686.46,2025-10-14 01:49:43
778,778,apple_pay,refunded,415.33,2025-07-25 21:38:25
779,779,gift_card,paid,640.57,2025-05-06 16:41:40
780,780,bank_transfer,paid,2402.91,2023-07-23 05:55:41
781,781,apple_pay,paid,49.85,2024-04-14 22:06:28
782,782,paypal,refunded,721.52,2023-07-28 01:21:28
783,783,google_pay,authorized,507.96,2023-06-19 10:04:53
784,784,google_pay,paid,1637.36,2023-12-12 02:48:13
785,785,credit_card,refunded,5435.25,2023-11-15 13:44:19
786,786,paypal,paid,1009.55,2025-09-16 10:45:32
787,787,paypal,paid,1173.68,2025-09-20 04:02:27
788,788,gift_card,paid,435.62,2023-01-31 15:28:58
789,789,gift_card,paid,773.16,2024-11-11 19:30:15
790,790,apple_pay,paid,148.39,2024-11-05 07:07:12
791,791,credit_card,paid,1163.21,2025-07-22 20:48:24
792,792,bank_transfer,paid,3537.95,2024-05-06 04:59:07
793,793,gift_card,paid,1192.38,2023-05-28 19:56:19
794,794,gift_card,authorized,706.67,2025-02-01 15:54:25
795,795,google_pay,paid,1061.33,2024-06-28 01:15:54
796,796,paypal,paid,778.07,2024-12-22 14:48:07
797,797,credit_card,refunded,289.19,2025-02-14 20:04:44
798,798,credit_card,paid,837.32,2023-07-21 14:18:22
799,799,paypal,paid,302.23,2024-05-06 13:20:03
800,800,gift_card,authorized,1292.33,2024-03-25 10:35:41
801,801,google_pay,paid,102.62,2023-11-22 18:35:58
802,802,apple_pay,paid,604.21,2025-08-10 08:06:32
803,803,paypal,paid,385.74,2025-01-27 13:33:01
804,804,google_pay,paid,677.75,2023-02-24 01:44:31
805,805,gift_card,paid,313.68,2023-03-23 11:34:57
806,806,paypal,paid,472.01,2024-07-25 10:09:22
807,807,apple_pay,paid,358.78,2023-09-17 20:08:08
808,808,apple_pay,paid,209.98,2025-04-02 16:50:48
809,809,paypal,paid,1740.19,2025-03-12 10:05:26
810,810,google_pay,paid,1801.04,2023-03-29 22:47:37
811,811,apple_pay,paid,4102.65,2024-02-12 07:00:31
812,812,apple_pay,paid,191.86,2024-12-31 17:54:30
813,813,credit_card,paid,313.02,2023-12-06 20:45:56
814,814,bank_transfer,paid,38.51,2023-12-17 01:53:55
815,815,paypal,paid,1091.90,2025-11-27 22:53:51
816,816,credit_card,paid,73.02,2025-11-09 20:51:00
817,817,apple_pay,authorized,565.44,2024-12-21 12:49:16
818,818,bank_transfer,authorized,801.33,2023-10-13 10:17:29
819,819,gift_card,paid,2555.13,2024-09-04 04:49:30
820,820,gift_card,paid,1092.47,2024-10-31 07:34:31
821,821,gift_card,paid,293.10,2025-12-18 09:51:49
822,822,paypal,authorized,42.05,2023-03-24 02:52:42
823,823,apple_pay,paid,555.86,2024-07-21 21:49:20
824,824,apple_pay,paid,143.95,2025-08-09 23:38:59
825,825,bank_transfer,paid,216.36,2024-11-08 04:39:25
826,826,bank_transfer,paid,661.02,2024-09-11 10:19:09
827,827,gift_card,failed,0.00,2025-03-13 05:20:27
828,828,credit_card,paid,794.71,2024-07-05 00:04:25
829,829,paypal,authorized,1914.32,2025-05-12 09:10:33
830,830,gift_card,paid,297.58,2023-04-11 06:40:13
831,831,apple_pay,paid,137.62,2023-04-18 10:01:47
832,832,bank_transfer,paid,3122.90,2023-05-29 16:06:31
833,833,bank_transfer,paid,167.80,2024-06-29 20:38:07
834,834,credit_card,paid,1701.75,2025-03-18 01:08:19
835,835,gift_card,paid,59.03,2024-12-21 23:54:32
836,836,paypal,authorized,362.55,2023-04-25 02:21:36
837,837,gift_card,paid,2384.16,2024-06-02 20:56:27
838,838,credit_card,paid,220.64,2025-06-07 14:04:10
839,839,paypal,paid,1138.69,2025-04-25 11:25:15
840,840,bank_transfer,paid,2595.24,2025-08-01 17:08:54
841,841,google_pay,paid,1367.76,2025-06-30 07:51:56
842,842,apple_pay,paid,1215.96,2025-09-12 13:20:07
843,843,credit_card,failed,0.00,2025-11-17 19:53:01
844,844,paypal,paid,1374.58,2024-01-09 21:05:08
845,845,apple_pay,paid,1256.83,2023-03-14 11:12:40
846,846,apple_pay,paid,2207.00,2025-09-08 14:52:40
847,847,apple_pay,paid,772.02,2023-10-10 06:27:21
848,848,bank_transfer,paid,250.22,2025-08-05 12:14:17
849,849,paypal,authorized,2200.16,2024-05-23 23:15:14
850,850,apple_pay,paid,2203.44,2025-12-30 05:31:11
851,851,gift_card,paid,1482.04,2025-08-11 18:09:42
852,852,credit_card,paid,340.81,2023-02-17 18:37:57
853,853,apple_pay,failed,0.00,2025-07-15 22:32:28
854,854,bank_transfer,paid,1126.08,2023-10-17 11:02:34
855,855,credit_card,paid,108.44,2025-12-11 19:46:58
856,856,paypal,paid,2193.84,2023-08-30 03:47:02
857,857,apple_pay,partially_refunded,1542.58,2025-04-08 22:36:32
858,858,paypal,paid,1854.60,2024-05-29 03:33:33
859,859,gift_card,paid,886.15,2023-05-04 15:52:49
860,860,apple_pay,paid,384.22,2024-08-19 03:24:37
861,861,apple_pay,paid,472.45,2025-12-01 17:21:07
862,862,credit_card,paid,1597.12,2024-10-05 14:32:51
863,863,credit_card,paid,1401.71,2024-04-20 19:55:08
864,864,bank_transfer,paid,392.95,2023-10-09 22:15:56
865,865,apple_pay,paid,1594.03,2025-06-06 21:38:03
866,866,paypal,paid,121.72,2024-09-06 20:01:11
867,867,apple_pay,refunded,188.77,2024-05-11 05:24:18
868,868,paypal,paid,642.92,2023-12-22 06:27:57
869,869,credit_card,paid,829.21,2024-11-25 01:29:23
870,870,paypal,paid,1570.21,2024-07-06 21:07:47
871,871,credit_card,partially_refunded,867.22,2025-08-06 18:39:13
