shipment_id,order_id,warehouse_id,shipping_method,carrier,shipped_datetime,delivered_datetime,shipment_status
327,382,3,standard,FedEx,2024-08-23 23:29:43,2024-08-30 23:29:43,delivered
328,383,6,pickup,FedEx,2025-02-14 14:58:00,,delivered
329,384,1,overnight,USPS,2025-05-17 01:07:59,2025-05-20 01:07:59,delivered
330,385,4,overnight,USPS,2024-08-16 17:58:49,2024-08-24 17:58:49,delivered
331,386,7,pickup,USPS,2025-08-03 02:48:10,2025-08-06 02:48:10,delivered
332,387,5,expedited,DHL,2024-05-02 09:03:04,2024-05-06 09:03:04,returned
333,388,1,pickup,DHL,2024-05-01 11:22:03,2024-05-10 11:22:03,delivered
334,389,6,overnight,FedEx,2025-05-24 16:21:18,2025-05-30 16:21:18,delivered
335,390,2,overnight,UPS,2023-10-05 13:28:02,,delivered
336,391,7,pickup,FedEx,2023-03-03 01:45:22,2023-03-13 01:45:22,delivered
337,392,7,standard,UPS,2024-09-12 02:15:13,2024-09-15 02:15:13,delivered
338,394,4,pickup,DHL,2024-04-06 04:53:58,2024-04-15 04:53:58,returned
339,395,6,standard,FedEx,2025-12-18 16:14:07,2025-12-26 16:14:07,in_transit
340,396,6,expedited,FedEx,2024-04-17 07:09:59,2024-04-21 07:09:59,delivered
341,398,1,standard,USPS,2023-04-16 21:04:36,2023-04-18 21:04:36,delivered
342,400,2,expedited,USPS,2023-12-22 14:28:16,2023-12-24 14:28:16,delivered
343,402,2,expedited,USPS,2023-02-16 03:41:25,2023-02-22 03:41:25,delivered
344,403,4,overnight,DHL,2023-12-27 17:37:36,2024-01-03 17:37:36,delivered
345,404,7,pickup,UPS,2025-09-08 19:22:39,2025-09-16 19:22:39,in_transit
346,405,1,standard,UPS,2024-05-16 15:47:55,,in_transit
347,406,3,standard,FedEx,2023-09-05 20:50:11,2023-09-08 20:50:11,lost
348,408,4,pickup,DHL,2025-12-10 17:14:13,,delivered
349,409,7,standard,UPS,2024-12-23 07:32:54,2024-12-28 07:32:54,delivered
350,411,6,pickup,DHL,2025-10-12 08:51:18,2025-10-13 08:51:18,delivered
351,412,5,expedited,UPS,2024-11-16 20:06:44,2024-11-23 20:06:44,in_transit
352,413,4,pickup,UPS,2024-11-21 13:42:02,2024-12-01 13:42:02,delivered
353,415,2,expedited,UPS,2023-07-12 11:10:21,2023-07-13 11:10:21,delivered
354,416,7,overnight,FedEx,2024-05-26 23:39:27,2024-06-03 23:39:27,delivered
355,417,5,expedited,USPS,2024-08-07 15:46:56,,delivered
356,419,2,overnight,FedEx,2023-11-02 05:15:11,2023-11-10 05:15:11,delivered
357,420,5,overnight,UPS,2023-04-13 16:48:51,2023-04-15 16:48:51,delivered
358,421,5,standard,USPS,2024-09-26 08:09:44,2024-10-04 08:09:44,delivered
359,422,2,overnight,UPS,2025-05-16 14:33:57,2025-05-22 14:33:57,in_transit
360,423,1,standard,USPS,2023-11-19 13:01:51,2023-11-23 13:01:51,delivered
361,424,7,pickup,DHL,2025-07-26 16:07:46,2025-07-28 16:07:46,delivered
362,425,4,overnight,DHL,2025-03-16 02:58:02,2025-03-18 02:58:02,delivered
363,426,3,overnight,UPS,2024-05-28 06:52:20,2024-05-30 06:52:20,in_transit
364,427,1,overnight,FedEx,2023-04-08 14:56:17,2023-04-14 14:56:17,delivered
365,428,8,overnight,USPS,2025-01-14 08:13:32,2025-01-19 08:13:32,in_transit
366,429,1,pickup,UPS,2023-11-26 14:26:02,,delivered
367,430,7,standard,USPS,2023-07-21 02:19:07,2023-07-25 02:19:07,delivered
368,431,2,expedited,FedEx,2025-11-05 16:30:04,,delivered
369,432,7,expedited,UPS,2024-04-27 10:50:46,2024-04-28 10:50:46,delivered
370,433,4,standard,FedEx,2024-01-24 15:32:25,2024-01-26 15:32:25,delivered
371,434,5,pickup,FedEx,2023-04-13 19:37:59,2023-04-21 19:37:59,delivered
372,435,6,expedited,FedEx,2025-12-18 16:43:42,2025-12-24 16:43:42,delivered
373,436,4,standard,UPS,2024-06-04 06:15:38,2024-06-13 06:15:38,delivered
374,437,8,pickup,FedEx,2023-08-25 22:23:59,2023-09-03 22:23:59,returned
375,438,8,expedited,USPS,2024-08-04 19:20:27,2024-08-08 19:20:27,in_transit
376,439,5,pickup,USPS,2023-08-14 11:43:13,2023-08-15 11:43:13,delivered
377,440,3,expedited,USPS,2023-12-24 22:23:47,2023-12-28 22:23:47,delivered
378,441,3,overnight,USPS,2025-03-07 07:52:50,,in_transit
379,442,2,pickup,FedEx,2024-07-06 14:42:16,2024-07-10 14:42:16,in_transit
380,443,3,overnight,USPS,2023-09-19 03:53:41,2023-09-21 03:53:41,delivered
381,444,8,pickup,UPS,2023-04-02 01:29:59,2023-04-03 01:29:59,delivered
382,445,5,overnight,DHL,2025-01-28 21:23:01,,delivered
383,446,4,pickup,FedEx,2024-10-30 12:58:34,2024-11-04 12:58:34,delivered
384,447,4,expedited,USPS,2025-04-28 10:12:20,2025-05-08 10:12:20,delivered
385,449,2,overnight,FedEx,2025-02-18 18:58:27,2025-02-22 18:58:27,delivered
386,450,7,standard,UPS,2023-02-09 04:16:31,2023-02-12 04:16:31,delivered
387,451,7,standard,UPS,2024-12-21 22:54:32,,delivered
388,452,6,expedited,FedEx,2025-05-24 10:15:07,2025-06-03 10:15:07,delivered
389,453,3,standard,FedEx,2023-10-26 03:37:17,2023-11-03 03:37:17,delivered
390,454,6,expedited,FedEx,2023-11-23 08:00:12,2023-11-30 08:00:12,delivered
391,455,6,overnight,FedEx,2024-06-09 19:08:56,2024-06-17 19:08:56,in_transit
392,456,4,expedited,UPS,2024-04-09 20:07:30,2024-04-15 20:07:30,delivered
393,457,5,overnight,DHL,2025-12-25 03:09:53,2026-01-03 03:09:53,delivered
394,458,8,pickup,FedEx,2023-01-22 12:12:27,2023-01-28 12:12:27,returned
395,459,4,pickup,FedEx,2025-04-20 00:37:59,2025-04-30 00:37:59,delivered
396,460,8,standard,FedEx,2025-11-27 18:07:53,2025-11-29 18:07:53,delivered
397,462,7,pickup,FedEx,2025-05-08 04:21:54,,returned
398,463,2,pickup,FedEx,2024-01-26 12:34:44,2024-01-30 12:34:44,in_transit
399,464,8,overnight,USPS,2024-04-22 08:41:44,2024-04-29 08:41:44,delivered
400,465,3,expedited,USPS,2025-03-02 15:53:42,,in_transit
401,466,2,overnight,DHL,2025-09-07 21:01:48,2025-09-12 21:01:48,delivered
402,467,4,standard,DHL,2023-04-18 04:20:34,,returned
403,468,2,expedited,UPS,2024-06-21 18:00:51,2024-06-27 18:00:51,delivered
404,469,8,standard,FedEx,2025-11-28 10:08:02,2025-12-07 10:08:02,delivered
405,470,8,overnight,DHL,2025-06-29 14:28:47,2025-07-07 14:28:47,delivered
406,472,3,overnight,UPS,2025-11-25 00:31:13,2025-11-26 00:31:13,delivered
407,473,4,standard,DHL,2025-01-24 07:08:28,2025-01-28 07:08:28,delivered
408,474,2,pickup,USPS,2023-04-02 13:48:56,2023-04-06 13:48:56,delivered
409,475,5,overnight,UPS,2023-04-22 07:38:11,2023-05-01 07:38:11,delivered
410,476,8,overnight,FedEx,2024-02-16 04:26:28,2024-02-18 04:26:28,in_transit
411,477,1,overnight,FedEx,2023-06-07 07:07:56,2023-06-17 07:07:56,in_transit
412,478,6,pickup,DHL,2025-12-02 05:40:24,,delivered
413,479,1,overnight,USPS,2024-04-06 03:46:17,2024-04-12 03:46:17,delivered
414,480,6,expedited,USPS,2023-06-11 23:57:57,2023-06-21 23:57:57,lost
415,481,6,pickup,FedEx,2024-03-04 02:34:54,2024-03-12 02:34:54,delivered
416,482,6,expedited,FedEx,2023-01-05 05:59:19,2023-01-13 05:59:19,delivered
417,483,1,overnight,DHL,2023-02-16 13:09:30,2023-02-26 13:09:30,delivered
418,484,2,expedited,DHL,2024-10-03 08:23:41,2024-10-11 08:23:41,delivered
419,485,1,expedited,UPS,2024-05-16 19:54:16,2024-05-17 19:54:16,delivered
420,487,7,pickup,UPS,2024-05-03 16:03:02,2024-05-06 16:03:02,delivered
421,488,1,pickup,UPS,2024-06-17 09:20:17,2024-06-27 09:20:17,returned
422,489,1,standard,USPS,2025-05-26 04:57:31,2025-06-03 04:57:31,delivered
423,490,1,expedited,UPS,2025-04-07 14:55:35,,delivered
424,491,5,standard,USPS,2024-05-13 19:12:10,2024-05-16 19:12:10,delivered
425,492,5,standard,DHL,2023-06-08 05:19:51,2023-06-14 05:19:51,delivered
426,493,2,standard,DHL,2025-09-06 23:41:05,2025-09-07 23:41:05,delivered
427,495,6,overnight,UPS,2024-01-24 02:41:47,2024-02-02 02:41:47,delivered
428,496,5,expedited,USPS,2025-05-09 04:46:30,2025-05-16 04:46:30,in_transit
429,497,2,pickup,USPS,2024-07-23 13:23:54,2024-08-01 13:23:54,in_transit
430,498,6,standard,DHL,2023-08-28 20:34:13,2023-08-31 20:34:13,delivered
431,499,4,standard,DHL,2024-05-28 13:09:27,2024-06-03 13:09:27,delivered
432,500,5,expedited,USPS,2023-06-01 18:29:34,,delivered
433,502,3,standard,DHL,2025-10-28 01:06:32,2025-10-29 01:06:32,delivered
434,503,7,pickup,USPS,2025-01-19 15:38:27,2025-01-27 15:38:27,delivered
435,504,3,pickup,USPS,2024-05-25 21:15:24,2024-06-04 21:15:24,delivered
436,506,7,expedited,FedEx,2023-10-01 13:19:51,2023-10-07 13:19:51,delivered
437,507,4,overnight,USPS,2023-06-20 15:36:52,2023-06-28 15:36:52,delivered
438,510,8,standard,UPS,2025-10-09 11:08:59,2025-10-12 11:08:59,in_transit
439,511,3,standard,UPS,2025-04-04 20:57:48,2025-04-13 20:57:48,returned
440,512,3,overnight,UPS,2025-05-01 11:19:08,2025-05-10 11:19:08,delivered
441,513,6,pickup,FedEx,2025-10-07 00:46:40,2025-10-13 00:46:40,delivered
442,514,2,overnight,UPS,2023-08-07 15:59:03,2023-08-11 15:59:03,delivered
443,515,6,expedited,UPS,2024-07-14 18:38:17,,delivered
444,516,7,pickup,FedEx,2024-03-11 09:01:06,2024-03-20 09:01:06,delivered
445,517,5,standard,FedEx,2024-07-06 05:08:46,2024-07-10 05:08:46,delivered
446,518,1,standard,DHL,2023-07-10 16:02:00,,delivered
447,519,1,pickup,FedEx,2023-03-13 15:19:49,2023-03-16 15:19:49,delivered
448,520,6,standard,DHL,2024-08-12 13:55:32,2024-08-20 13:55:32,in_transit
449,521,1,expedited,USPS,2025-04-28 20:53:25,2025-04-30 20:53:25,delivered
450,522,4,pickup,UPS,2024-04-21 12:39:44,2024-04-22 12:39:44,delivered
451,523,1,expedited,DHL,2023-08-03 11:28:11,2023-08-11 11:28:11,delivered
452,524,3,overnight,DHL,2023-11-02 08:06:24,2023-11-11 08:06:24,delivered
453,525,1,overnight,USPS,2025-08-08 15:41:08,2025-08-10 15:41:08,delivered
454,526,3,overnight,FedEx,2025-02-23 23:11:17,2025-02-26 23:11:17,in_transit
455,530,1,overnight,UPS,2024-05-08 23:11:00,2024-05-11 23:11:00,delivered
456,531,8,expedited,UPS,2025-06-15 00:18:31,2025-06-16 00:18:31,delivered
457,532,8,standard,UPS,2023-05-21 15:05:59,2023-05-31 15:05:59,delivered
458,533,8,standard,FedEx,2024-07-15 23:26:39,2024-07-25 23:26:39,delivered
459,534,5,expedited,USPS,2023-05-12 00:16:52,2023-05-22 00:16:52,delivered
460,535,6,expedited,FedEx,2025-04-19 01:18:21,2025-04-22 01:18:21,delivered
461,536,1,expedited,USPS,2023-01-11 04:53:58,2023-01-17 04:53:58,delivered
462,538,5,overnight,FedEx,2024-04-12 02:38:50,2024-04-14 02:38:50,delivered
463,539,3,standard,DHL,2024-06-11 10:31:53,2024-06-21 10:31:53,delivered
464,540,1,standard,DHL,2024-07-25 11:02:35,2024-08-03 11:02:35,in_transit
465,541,6,overnight,USPS,2023-11-11 09:39:36,2023-11-12 09:39:36,delivered
466,542,3,standard,UPS,2024-12-25 02:15:22,2025-01-01 02:15:22,delivered
467,543,1,pickup,FedEx,2023-11-22 01:15:39,2023-12-01 01:15:39,delivered
468,545,1,overnight,USPS,2025-04-10 17:47:59,2025-04-11 17:47:59,delivered
469,547,6,standard,DHL,2024-08-19 15:23:36,2024-08-22 15:23:36,in_transit
470,548,5,overnight,UPS,2025-02-21 00:15:59,2025-03-01 00:15:59,delivered
471,549,5,expedited,USPS,2024-03-25 23:13:37,2024-04-01 23:13:37,delivered
472,550,3,expedited,UPS,2024-09-28 03:07:04,2024-10-01 03:07:04,delivered
473,551,8,overnight,UPS,2024-03-07 03:54:41,2024-03-16 03:54:41,in_transit
474,552,2,pickup,USPS,2024-07-09 15:18:50,,delivered
475,553,8,overnight,DHL,2023-10-04 12:29:22,2023-10-09 12:29:22,delivered
476,554,6,expedited,USPS,2024-02-16 22:46:07,2024-02-25 22:46:07,delivered
477,555,2,overnight,FedEx,2024-05-05 01:57:30,,delivered
478,556,6,overnight,USPS,2024-05-11 15:55:32,2024-05-14 15:55:32,delivered
479,557,1,standard,DHL,2024-04-30 12:01:35,2024-05-01 12:01:35,in_transit
480,558,5,expedited,USPS,2025-10-02 20:36:19,2025-10-04 20:36:19,delivered
481,559,7,pickup,FedEx,2023-08-30 09:00:01,,delivered
482,560,6,overnight,USPS,2024-08-10 07:33:18,2024-08-14 07:33:18,in_transit
483,561,5,overnight,UPS,2023-05-20 19:24:08,2023-05-24 19:24:08,delivered
484,562,4,overnight,FedEx,2024-10-10 09:28:44,2024-10-13 09:28:44,delivered
485,563,2,pickup,USPS,2024-08-11 18:30:35,2024-08-19 18:30:35,delivered
486,564,3,expedited,DHL,2024-01-23 07:07:53,2024-02-02 07:07:53,delivered
487,565,5,pickup,FedEx,2025-01-09 23:01:37,2025-01-19 23:01:37,delivered
488,566,6,pickup,UPS,2023-09-20 13:09:09,2023-09-24 13:09:09,delivered
489,567,7,overnight,USPS,2025-02-25 21:00:11,2025-03-02 21:00:11,delivered
490,569,6,standard,USPS,2024-04-14 22:11:33,2024-04-23 22:11:33,delivered
491,570,3,standard,FedEx,2023-02-17 15:17:54,2023-02-25 15:17:54,delivered
492,571,4,expedited,DHL,2024-06-02 08:40:03,2024-06-12 08:40:03,delivered
493,572,5,pickup,UPS,2024-11-06 12:26:28,2024-11-13 12:26:28,delivered
494,573,2,pickup,USPS,2025-01-17 04:01:44,2025-01-26 04:01:44,delivered
495,574,3,overnight,DHL,2023-06-05 01:53:51,,returned
496,575,3,overnight,UPS,2024-09-14 17:52:03,2024-09-24 17:52:03,delivered
497,576,2,standard,FedEx,2024-01-20 01:33:45,2024-01-22 01:33:45,delivered
498,577,3,standard,USPS,2025-03-13 01:00:52,,delivered
499,578,4,overnight,UPS,2023-12-14 08:32:10,2023-12-20 08:32:10,delivered
500,579,2,standard,FedEx,2025-05-16 19:18:24,,delivered
501,580,5,expedited,FedEx,2025-10-27 14:11:24,2025-11-01 14:11:24,delivered
502,582,5,overnight,USPS,2023-03-08 21:47:29,2023-03-10 21:47:29,returned
503,583,8,standard,UPS,2025-03-21 08:37:21,,delivered
504,585,8,expedited,FedEx,2024-10-07 21:07:09,2024-10-12 21:07:09,delivered
505,586,5,standard,UPS,2024-12-11 17:05:07,2024-12-21 17:05:07,delivered
506,587,5,standard,USPS,2023-06-28 09:16:13,2023-06-30 09:16:13,delivered
507,588,4,standard,UPS,2025-12-09 06:21:56,2025-12-19 06:21:56,delivered
508,590,2,pickup,UPS,2025-04-22 06:41:18,2025-04-23 06:41:18,delivered
509,591,5,expedited,UPS,2025-08-23 16:19:15,2025-08-26 16:19:15,in_transit
510,592,7,pickup,UPS,2023-06-24 05:43:05,2023-06-30 05:43:05,delivered
511,594,8,expedited,USPS,2024-02-03 08:13:58,2024-02-12 08:13:58,delivered
512,595,2,expedited,USPS,2023-03-29 20:28:48,2023-03-31 20:28:48,delivered
513,596,2,pickup,FedEx,2023-07-10 13:07:43,,delivered
514,597,7,overnight,UPS,2023-03-06 00:43:00,,returned
515,598,6,expedited,FedEx,2023-08-04 22:25:27,,delivered
516,599,5,standard,DHL,2023-08-30 12:22:53,,in_transit
517,600,7,expedited,DHL,2024-11-16 22:52:57,,delivered
518,601,5,overnight,USPS,2023-12-14 00:20:05,2023-12-23 00:20:05,delivered
519,602,1,pickup,USPS,2023-11-20 10:00:47,2023-11-26 10:00:47,in_transit
520,603,6,expedited,UPS,2023-11-01 19:41:40,2023-11-08 19:41:40,delivered
521,604,4,pickup,UPS,2024-04-30 04:23:43,2024-05-09 04:23:43,delivered
522,606,1,pickup,USPS,2024-06-06 04:50:02,2024-06-15 04:50:02,delivered
523,607,5,standard,UPS,2025-03-27 12:55:33,2025-03-30 12:55:33,delivered
524,608,6,expedited,USPS,2025-05-21 14:23:32,,delivered
525,609,2,expedited,DHL,2023-02-09 21:02:05,2023-02-18 21:02:05,delivered
526,610,8,pickup,FedEx,2023-04-28 17:28:10,2023-05-04 17:28:10,in_transit
527,611,7,overnight,DHL,2023-01-25 07:52:57,2023-02-03 07:52:57,lost
528,612,5,overnight,USPS,2023-10-25 05:54:40,2023-10-31 05:54:40,delivered
529,613,3,pickup,USPS,2023-06-12 09:03:49,2023-06-20 09:03:49,in_transit
530,614,2,overnight,DHL,2023-11-20 01:44:39,2023-11-24 01:44:39,delivered
531,615,2,expedited,FedEx,2024-12-29 04:21:50,2025-01-08 04:21:50,delivered
532,616,1,expedited,USPS,2024-11-06 11:34:25,,delivered
533,617,1,expedited,DHL,2023-02-06 16:08:59,2023-02-13 16:08:59,in_transit
534,618,3,overnight,DHL,2025-01-10 21:19:02,2025-01-12 21:19:02,delivered
535,619,5,expedited,DHL,2025-09-16 20:46:53,2025-09-21 20:46:53,delivered
536,620,2,standard,FedEx,2023-04-27 15:43:16,2023-05-06 15:43:16,delivered
537,621,5,standard,DHL,2024-08-10 11:27:25,2024-08-16 11:27:25,in_transit
538,622,8,pickup,FedEx,2025-12-10 04:02:31,2025-12-19 04:02:31,in_transit
539,623,2,expedited,USPS,2025-09-25 10:11:08,2025-10-02 10:11:08,delivered
540,624,1,overnight,DHL,2024-06-18 11:33:25,2024-06-28 11:33:25,delivered
541,625,1,standard,USPS,2023-07-03 07:26:49,,delivered
542,626,1,standard,UPS,2023-08-08 06:40:40,2023-08-14 06:40:40,delivered
543,627,1,pickup,FedEx,2023-09-03 16:31:30,2023-09-09 16:31:30,delivered
544,628,4,standard,FedEx,2024-03-16 16:33:55,2024-03-18 16:33:55,delivered
545,629,2,pickup,DHL,2025-10-30 23:00:39,2025-11-09 23:00:39,delivered
546,630,2,standard,DHL,2023-08-05 01:53:59,2023-08-10 01:53:59,delivered
547,631,7,pickup,USPS,2023-12-30 04:13:59,2023-12-31 04:13:59,delivered
548,633,6,overnight,USPS,2023-09-07 00:48:33,2023-09-15 00:48:33,delivered
549,635,5,expedited,DHL,2024-05-25 03:39:40,2024-05-26 03:39:40,delivered
550,636,2,standard,UPS,2023-01-06 01:29:40,2023-01-11 01:29:40,delivered
551,637,8,pickup,FedEx,2024-02-05 09:08:33,2024-02-08 09:08:33,in_transit
552,638,5,standard,DHL,2024-01-14 00:45:06,2024-01-21 00:45:06,delivered
553,639,1,overnight,UPS,2025-12-12 07:49:01,2025-12-21 07:49:01,delivered
554,640,2,pickup,UPS,2024-03-15 12:17:32,2024-03-19 12:17:32,delivered
555,641,1,overnight,UPS,2023-08-15 09:33:20,2023-08-22 09:33:20,delivered
556,642,4,standard,DHL,2023-03-08 19:26:55,2023-03-10 19:26:55,delivered
557,643,5,standard,USPS,2023-06-22 22:18:00,2023-06-26 22:18:00,delivered
558,644,2,overnight,DHL,2023-02-11 15:59:45,2023-02-17 15:59:45,delivered
559,645,7,standard,UPS,2025-12-09 06:32:58,2025-12-13 06:32:58,delivered
560,647,3,overnight,UPS,2023-10-20 14:00:25,2023-10-23 14:00:25,returned
561,648,4,overnight,FedEx,2023-12-11 00:04:24,2023-12-20 00:04:24,delivered
562,649,5,overnight,UPS,2023-05-05 15:45:17,2023-05-06 15:45:17,delivered
563,651,1,expedited,FedEx,2023-07-23 03:00:31,2023-07-24 03:00:31,in_transit
564,652,4,expedited,USPS,2024-09-27 07:29:38,2024-10-03 07:29:38,delivered
565,653,3,overnight,DHL,2025-04-19 06:49:43,2025-04-23 06:49:43,returned
566,654,8,overnight,UPS,2025-10-06 04:59:41,2025-10-07 04:59:41,in_transit
567,655,5,expedited,UPS,2025-01-09 12:06:09,2025-01-18 12:06:09,in_transit
568,657,7,standard,USPS,2025-09-28 09:26:42,,delivered
569,658,2,pickup,FedEx,2023-08-01 04:37:42,2023-08-09 04:37:42,in_transit
570,659,4,pickup,DHL,2023-04-20 15:53:46,2023-04-27 15:53:46,delivered
571,660,2,pickup,UPS,2024-08-15 21:42:53,2024-08-23 21:42:53,delivered
572,661,4,overnight,UPS,2024-09-26 13:43:59,2024-10-01 13:43:59,delivered
573,662,5,standard,USPS,2025-11-11 15:31:53,2025-11-14 15:31:53,delivered
574,663,8,overnight,DHL,2025-02-04 17:59:17,2025-02-07 17:59:17,delivered
575,664,7,overnight,FedEx,2023-04-15 05:59:23,2023-04-24 05:59:23,delivered
576,666,5,pickup,DHL,2025-09-09 05:42:14,2025-09-10 05:42:14,in_transit
577,668,6,overnight,UPS,2025-06-25 14:45:24,,delivered
578,669,8,pickup,DHL,2024-12-21 03:01:01,2024-12-23 03:01:01,delivered
579,670,3,expedited,USPS,2025-02-16 18:38:36,2025-02-26 18:38:36,delivered
580,672,7,standard,UPS,2023-10-16 11:52:26,2023-10-20 11:52:26,delivered
581,673,5,expedited,UPS,2023-04-26 15:17:05,2023-05-03 15:17:05,delivered
582,674,8,standard,UPS,2024-12-02 00:18:21,2024-12-05 00:18:21,in_transit
583,675,1,pickup,FedEx,2025-11-12 07:09:39,,delivered
584,676,6,pickup,USPS,2024-08-02 17:16:50,2024-08-05 17:16:50,delivered
585,677,5,standard,FedEx,2023-07-26 07:19:06,2023-07-28 07:19:06,delivered
586,678,6,pickup,UPS,2023-04-15 09:39:51,2023-04-24 09:39:51,delivered
587,679,6,pickup,DHL,2025-08-12 19:14:15,2025-08-16 19:14:15,returned
588,681,4,standard,DHL,2025-03-05 01:11:46,2025-03-10 01:11:46,delivered
589,682,5,standard,USPS,2025-11-17 10:16:40,2025-11-18 10:16:40,delivered
590,683,1,pickup,FedEx,2024-06-09 18:56:11,2024-06-15 18:56:11,delivered
591,684,1,pickup,DHL,2024-04-23 11:53:40,2024-04-24 11:53:40,delivered
592,685,8,standard,FedEx,2024-02-22 05:44:49,2024-02-25 05:44:49,delivered
593,686,3,pickup,DHL,2025-05-10 13:39:41,2025-05-15 13:39:41,delivered
594,687,8,overnight,UPS,2023-10-19 14:28:41,2023-10-23 14:28:41,delivered
595,688,7,overnight,DHL,2024-11-15 07:26:55,2024-11-17 07:26:55,delivered
596,689,1,overnight,UPS,2023-12-31 18:49:43,2024-01-07 18:49:43,delivered
597,691,7,expedited,FedEx,2023-01-10 19:01:18,2023-01-18 19:01:18,in_transit
598,694,1,standard,FedEx,2025-07-26 07:10:12,,delivered
599,695,4,pickup,DHL,2025-09-16 04:01:34,2025-09-23 04:01:34,delivered
600,696,7,standard,UPS,2024-03-01 09:56:43,2024-03-05 09:56:43,delivered
601,697,8,pickup,FedEx,2024-03-01 19:29:50,2024-03-10 19:29:50,delivered
602,698,6,expedited,UPS,2024-08-29 09:39:28,,delivered
603,699,5,overnight,DHL,2023-04-02 13:32:46,2023-04-12 13:32:46,delivered
604,701,1,standard,DHL,2024-09-03 23:12:06,2024-09-13 23:12:06,delivered
605,703,8,expedited,FedEx,2025-09-21 13:55:39,2025-09-24 13:55:39,delivered
606,704,3,expedited,DHL,2023-03-27 19:19:03,2023-04-02 19:19:03,delivered
607,705,4,expedited,UPS,2024-07-02 19:30:32,2024-07-12 19:30:32,in_transit
608,706,2,standard,FedEx,2025-03-22 01:12:46,2025-03-26 01:12:46,in_transit
609,707,8,expedited,UPS,2025-07-26 10:41:49,2025-08-03 10:41:49,delivered
610,708,7,standard,FedEx,2025-01-26 10:10:41,2025-02-01 10:10:41,delivered
611,716,3,standard,FedEx,2025-03-30 08:27:21,2025-04-08 08:27:21,delivered
612,717,6,pickup,UPS,2025-09-29 00:30:34,2025-09-30 00:30:34,delivered
613,718,1,pickup,UPS,2025-03-10 08:44:13,2025-03-19 08:44:13,delivered
614,719,1,expedited,USPS,2024-08-03 04:53:58,2024-08-05 04:53:58,delivered
615,720,4,overnight,DHL,2023-02-20 09:02:27,2023-02-23 09:02:27,delivered
616,722,7,standard,UPS,2025-11-24 17:12:38,2025-11-29 17:12:38,delivered
617,724,1,pickup,UPS,2023-09-25 18:46:46,,delivered
618,725,1,pickup,FedEx,2024-06-16 13:53:22,2024-06-23 13:53:22,in_transit
619,726,3,pickup,USPS,2025-05-16 21:14:20,2025-05-18 21:14:20,delivered
620,727,7,expedited,UPS,2024-10-17 22:01:21,2024-10-25 22:01:21,delivered
621,728,8,overnight,UPS,2024-11-07 02:35:03,,delivered
622,729,8,standard,USPS,2025-10-16 07:45:15,2025-10-25 07:45:15,delivered
623,732,6,standard,FedEx,2024-11-18 16:24:45,2024-11-26 16:24:45,delivered
624,734,1,overnight,USPS,2023-10-28 10:10:48,2023-11-01 10:10:48,delivered
625,735,7,standard,DHL,2024-05-02 01:09:27,2024-05-11 01:09:27,delivered
626,736,4,standard,USPS,2023-09-10 11:01:51,2023-09-17 11:01:51,delivered
627,737,2,pickup,USPS,2025-11-12 14:49:59,2025-11-21 14:49:59,delivered
628,738,3,standard,USPS,2025-03-09 12:51:43,2025-03-11 12:51:43,delivered
629,739,3,standard,FedEx,2025-05-11 03:58:40,2025-05-13 03:58:40,delivered
630,740,6,standard,FedEx,2023-01-20 06:01:26,2023-01-28 06:01:26,delivered
631,741,1,pickup,FedEx,2025-09-15 11:16:09,2025-09-21 11:16:09,delivered
632,742,1,overnight,DHL,2024-06-10 03:14:47,2024-06-12 03:14:47,delivered
633,743,8,overnight,DHL,2023-12-07 06:17:37,2023-12-12 06:17:37,in_transit
