return_id,order_id,customer_id,return_reason,return_status,refund_amount,return_date
509,7342,4698,Arrived late,refunded,13.04,2025-05-17
510,7359,4275,Too small,refunded,314.09,2025-04-15
511,7366,233,Not as described,approved,305.28,2025-06-10
512,7367,3996,Arrived late,approved,885.82,2024-08-19
513,7374,278,Damaged,received,296.99,2024-01-28
514,7375,5615,Damaged,refunded,407.55,2024-10-04
515,7386,9729,Too small,refunded,125.84,2024-10-04
516,7420,1835,Wrong item,refunded,43.36,2025-08-12
517,7435,2474,Damaged,received,397.03,2025-05-24
518,7467,9279,Too large,refunded,1823.07,2024-05-18
519,7474,3610,Too large,refunded,342.23,2023-06-24
520,7475,9097,Changed mind,received,815.61,2025-02-10
521,7509,4329,Damaged,received,50.24,2025-09-28
522,7511,258,Too small,refunded,1218.06,2024-08-31
523,7544,3004,Damaged,received,281.06,2023-03-27
524,7561,6651,Arrived late,received,552.46,2026-01-31
525,7570,9211,Damaged,approved,2975.03,2024-02-26
526,7634,7566,Not as described,refunded,425.50,2023-09-10
527,7647,8519,Damaged,received,338.95,2023-02-06
528,7650,7390,Not as described,rejected,234.62,2026-01-26
529,7655,9345,Too small,refunded,684.92,2025-12-16
530,7657,9102,Wrong item,refunded,272.32,2025-07-21
531,7661,2876,Arrived late,received,1020.53,2025-03-10
532,7664,9649,Wrong item,refunded,2332.58,2023-03-26
533,7670,624,Arrived late,requested,96.25,2023-04-18
534,7676,311,Arrived late,requested,6.49,2025-02-02
535,7725,6315,Damaged,received,1615.79,2024-04-24
536,7750,4878,Damaged,refunded,176.24,2023-04-18
537,7756,6770,Wrong item,approved,290.64,2024-12-17
538,7772,2079,Not as described,refunded,945.61,2023-04-13
539,7785,7529,Not as described,approved,82.59,2023-11-24
540,7814,4402,Too large,rejected,1437.76,2024-03-14
541,7830,6220,Changed mind,refunded,818.50,2025-12-25
542,7832,3917,Arrived late,received,44.40,2025-10-18
543,7870,4844,Not as described,refunded,606.78,2025-09-10
544,7875,8119,Changed mind,requested,46.63,2024-10-17
545,7896,1141,Too small,received,307.62,2023-02-09
546,7906,9400,Wrong item,approved,203.46,2026-03-22
547,7915,9229,Arrived late,approved,435.74,2024-12-11
548,7953,1195,Arrived late,received,325.27,2025-04-01
549,7977,4435,Arrived late,refunded,143.11,2024-09-08
550,7990,4421,Wrong item,refunded,58.15,2025-10-30
551,7993,9743,Arrived late,received,251.38,2023-08-11
552,7994,3667,Too small,approved,1562.99,2026-02-25
553,8001,3510,Arrived late,approved,504.47,2023-03-31
554,8024,579,Wrong item,requested,248.34,2024-08-05
555,8053,3998,Not as described,requested,847.66,2023-12-06
556,8074,9925,Changed mind,received,15.94,2025-01-25
557,8078,9914,Arrived late,refunded,22.73,2026-03-11
558,8108,3139,Damaged,refunded,186.10,2023-10-06
559,8116,9853,Not as described,received,646.17,2025-07-29
560,8128,2057,Changed mind,refunded,963.49,2023-10-15
561,8130,6900,Damaged,refunded,285.21,2023-11-28
562,8146,4123,Too large,refunded,849.19,2023-08-16
563,8161,439,Changed mind,refunded,2629.41,2024-07-25
564,8170,9928,Damaged,refunded,474.38,2023-08-15
565,8178,7386,Arrived late,rejected,18.66,2025-05-13
566,8180,2574,Too small,refunded,350.42,2023-04-10
567,8205,4163,Changed mind,refunded,821.80,2023-03-30
568,8212,455,Wrong item,refunded,644.96,2024-03-09
569,8224,2415,Wrong item,refunded,862.91,2026-01-22
570,8241,5210,Arrived late,received,111.70,2023-06-19
571,8259,6505,Changed mind,refunded,95.57,2023-05-25
572,8264,6522,Too small,refunded,736.84,2023-11-22
573,8290,1702,Too large,approved,350.37,2023-09-25
574,8307,1951,Changed mind,refunded,552.45,2025-06-18
575,8316,9701,Not as described,refunded,934.56,2025-04-02
576,8326,5000,Wrong item,received,895.09,2025-02-17
577,8332,3604,Too small,approved,710.77,2024-12-15
578,8347,3533,Too small,approved,439.28,2024-10-30
579,8379,6164,Damaged,approved,288.37,2024-03-17
580,8393,2928,Not as described,approved,794.91,2024-06-21
581,8395,6326,Damaged,refunded,140.56,2025-05-23
582,8401,4416,Changed mind,refunded,1444.91,2023-08-06
583,8429,9107,Arrived late,refunded,619.32,2024-03-20
584,8437,1302,Damaged,approved,268.82,2024-05-05
585,8438,6807,Changed mind,requested,1318.72,2025-02-24
586,8461,6563,Too small,refunded,96.15,2024-07-26
587,8469,8967,Wrong item,refunded,1869.48,2024-06-06
588,8473,3934,Damaged,received,331.89,2023-06-01
589,8493,7857,Arrived late,refunded,38.04,2025-09-09
590,8504,1313,Arrived late,requested,991.30,2024-07-31
591,8535,7583,Wrong item,requested,94.50,2023-07-17
592,8548,132,Too large,refunded,658.10,2023-12-02
593,8551,7417,Damaged,rejected,2392.05,2023-04-21
594,8553,916,Wrong item,received,1969.13,2026-02-18
595,8583,4831,Too small,refunded,277.86,2025-09-16
596,8597,4001,Damaged,received,2083.81,2023-08-23
597,8610,9031,Changed mind,received,592.32,2023-06-30
598,8622,5935,Not as described,requested,2666.00,2024-04-10
599,8628,1305,Arrived late,refunded,1385.75,2024-10-17
600,8629,7796,Arrived late,rejected,120.35,2026-03-07
601,8634,6961,Damaged,rejected,942.11,2025-12-19
602,8651,7398,Too large,received,866.00,2025-05-24
603,8656,1718,Wrong item,refunded,175.49,2025-03-29
604,8658,6566,Damaged,refunded,1497.33,2025-10-28
605,8666,9244,Changed mind,requested,55.37,2025-03-26
606,8707,2058,Damaged,approved,1155.22,2024-09-29
607,8716,4035,Too large,received,745.03,2024-04-10
608,8718,6777,Not as described,refunded,24.53,2024-02-16
609,8732,9780,Changed mind,refunded,319.75,2024-12-09
610,8751,5962,Wrong item,approved,146.73,2025-05-02
611,8757,3705,Damaged,refunded,397.53,2025-12-12
612,8780,8080,Arrived late,requested,876.32,2025-09-29
613,8826,7076,Too small,requested,104.74,2025-12-11
614,8831,1324,Too large,rejected,157.29,2024-03-27
615,8832,7275,Too large,received,328.51,2024-08-05
616,8850,3595,Changed mind,received,588.76,2023-10-17
617,8852,8758,Wrong item,refunded,1031.18,2026-01-16
618,8855,7404,Damaged,rejected,220.93,2025-07-15
619,8864,6599,Too large,refunded,687.95,2024-11-20
620,8872,7911,Arrived late,refunded,226.98,2025-08-20
621,8904,8622,Too large,refunded,698.20,2025-02-19
622,8914,174,Too large,requested,837.69,2025-06-24
623,8933,1019,Damaged,received,110.89,2024-11-26
624,8986,7086,Changed mind,received,702.99,2025-03-02
625,8987,7956,Too small,received,283.23,2024-06-25
626,8991,7726,Too small,received,970.82,2025-12-27
627,8995,564,Damaged,received,411.77,2025-04-23
628,9003,5012,Damaged,rejected,555.85,2024-01-22
629,9025,8824,Changed mind,received,356.58,2024-04-05
630,9036,7583,Changed mind,rejected,417.39,2023-04-15
631,9058,684,Not as described,requested,55.57,2024-07-19
632,9074,3260,Too large,approved,775.29,2025-10-30
633,9076,9363,Arrived late,refunded,714.85,2025-06-30
634,9077,9537,Wrong item,rejected,290.69,2024-10-11
635,9095,9126,Damaged,refunded,254.01,2024-05-15
636,9097,9893,Too large,rejected,104.05,2025-10-05
637,9132,5680,Too small,refunded,9.48,2023-11-19
638,9133,2601,Changed mind,refunded,132.98,2024-06-05
639,9152,9847,Too large,refunded,1559.67,2024-07-25
640,9178,7142,Changed mind,refunded,835.66,2025-03-17
641,9210,8662,Arrived late,refunded,125.48,2025-08-18
642,9250,1489,Arrived late,approved,965.44,2024-10-03
643,9258,2973,Wrong item,received,228.89,2023-09-29
644,9259,8169,Damaged,received,716.03,2025-07-23
645,9277,513,Too large,received,285.76,2025-04-21
646,9280,2518,Too large,refunded,321.12,2024-03-16
647,9300,6972,Too small,requested,96.90,2023-12-02
648,9316,1536,Damaged,refunded,257.38,2023-08-10
649,9320,1605,Too large,refunded,342.71,2025-07-05
650,9324,857,Arrived late,requested,785.62,2025-11-05
651,9364,2556,Wrong item,requested,1304.42,2025-03-29
652,9394,3079,Damaged,refunded,23.11,2023-06-12
653,9397,2336,Arrived late,received,142.77,2023-11-07
654,9410,4263,Damaged,requested,430.27,2025-05-10
655,9430,9760,Changed mind,received,66.22,2023-09-07
656,9433,80,Not as described,refunded,282.93,2024-11-29
657,9443,4207,Not as described,requested,535.75,2025-10-25
658,9445,5464,Arrived late,refunded,460.51,2025-05-07
659,9457,7111,Too large,refunded,1056.43,2025-06-15
660,9461,4004,Too large,refunded,272.57,2024-08-05
661,9522,7328,Wrong item,refunded,84.80,2025-11-27
662,9526,679,Too small,received,631.32,2025-08-17
663,9568,236,Too small,refunded,128.58,2024-02-16
664,9599,8631,Wrong item,requested,1484.70,2025-04-18
665,9631,1359,Arrived late,rejected,1066.14,2026-01-18
666,9684,3145,Too small,refunded,496.17,2023-12-18
667,9689,5744,Too small,refunded,142.20,2025-12-10
668,9703,4111,Damaged,requested,149.47,2023-12-06
669,9715,8260,Damaged,refunded,249.59,2024-12-25
670,9726,2390,Changed mind,refunded,128.01,2026-01-04
671,9742,5684,Changed mind,received,62.44,2024-09-03
672,9745,3198,Too large,received,973.27,2025-02-07
673,9772,3915,Wrong item,refunded,401.11,2024-05-21
674,9793,1379,Damaged,refunded,477.93,2023-06-04
675,9809,6007,Arrived late,received,1177.94,2023-11-02
676,9810,4338,Changed mind,refunded,1007.87,2025-08-20
677,9813,2795,Wrong item,received,2569.73,2023-09-23
678,9841,1378,Too large,requested,628.30,2025-01-30
679,9877,4328,Damaged,refunded,1339.85,2025-07-10
680,9889,6711,Wrong item,approved,465.73,2025-10-04
681,9894,9011,Too large,approved,384.92,2023-03-08
682,9908,8457,Arrived late,received,16.12,2023-12-11
683,9913,5457,Changed mind,approved,243.53,2025-03-31
684,9930,2283,Changed mind,refunded,50.64,2026-02-02
685,9935,4516,Too small,approved,125.18,2024-02-28
686,9942,5058,Wrong item,approved,904.18,2025-11-23
687,9984,8705,Too small,received,326.01,2025-03-19
688,9987,917,Wrong item,refunded,4.81,2026-03-02
689,9991,5076,Too small,received,424.66,2023-12-02
690,9993,2230,Wrong item,refunded,289.05,2024-07-12
691,10017,746,Changed mind,refunded,351.51,2023-06-15
692,10020,5795,Too large,refunded,349.60,2023-09-27
693,10021,729,Damaged,refunded,779.09,2023-06-07
694,10025,6761,Not as described,received,314.71,2024-09-04
695,10027,8778,Damaged,refunded,838.31,2024-06-14
696,10041,5912,Damaged,approved,725.20,2023-06-11
697,10042,3740,Too small,refunded,1083.27,2023-07-03
698,10052,7248,Wrong item,approved,408.81,2023-07-02
699,10079,8979,Arrived late,received,928.80,2024-10-09
700,10125,3050,Damaged,refunded,390.62,2024-10-30
701,10141,3113,Arrived late,refunded,978.17,2023-08-05
702,10147,8227,Changed mind,received,266.15,2024-12-16
703,10157,8604,Arrived late,approved,317.62,2025-03-13
704,10171,5760,Wrong item,rejected,390.15,2023-08-21
705,10179,3688,Wrong item,received,545.75,2025-10-05
706,10187,2063,Too small,approved,1995.49,2024-08-16
707,10257,9157,Too large,refunded,1426.01,2024-12-13
708,10277,1354,Changed mind,approved,192.61,2023-06-18
709,10282,8024,Changed mind,received,603.39,2023-10-06
710,10294,6699,Arrived late,requested,289.97,2025-08-04
711,10300,5324,Damaged,received,226.99,2023-01-23
712,10314,1484,Too small,refunded,164.95,2024-01-21
713,10326,7516,Too large,approved,523.32,2023-08-08
714,10331,3671,Arrived late,rejected,164.24,2024-07-12
715,10348,6948,Wrong item,refunded,262.11,2025-07-03
716,10353,9149,Too large,approved,209.76,2024-09-01
717,10380,9373,Not as described,received,259.54,2024-06-06
718,10394,5135,Not as described,requested,79.83,2026-01-03
719,10408,692,Too large,refunded,313.26,2023-07-18
720,10412,3819,Changed mind,refunded,145.28,2025-11-19
721,10428,4775,Damaged,refunded,793.59,2025-10-18
722,10437,1930,Wrong item,received,574.27,2023-04-08
723,10447,6973,Not as described,received,310.07,2024-01-27
724,10480,3620,Arrived late,refunded,606.05,2026-01-07
725,10501,438,Not as described,requested,1648.20,2026-02-08
726,10552,6451,Arrived late,received,1434.96,2024-08-09
727,10590,7286,Not as described,approved,1887.84,2025-01-10
728,10629,755,Too large,refunded,742.85,2023-04-12
729,10639,303,Damaged,rejected,103.16,2024-01-13
730,10648,4202,Not as described,received,2233.03,2024-11-24
731,10650,1851,Damaged,refunded,207.19,2025-08-21
732,10660,3694,Changed mind,received,654.48,2023-10-12
733,10667,5780,Not as described,rejected,938.28,2023-11-10
734,10670,947,Not as described,refunded,59.68,2023-06-18
735,10689,8454,Arrived late,requested,278.15,2024-12-31
736,10701,476,Changed mind,refunded,520.71,2023-06-15
737,10703,9433,Changed mind,requested,646.16,2026-01-30
738,10708,1173,Damaged,approved,116.84,2023-03-26
739,10768,1970,Too large,refunded,73.21,2025-04-09
740,10795,4612,Damaged,refunded,137.61,2024-10-29
741,10826,8967,Damaged,refunded,629.43,2025-02-24
742,10835,2064,Wrong item,requested,159.30,2024-12-26
743,10871,259,Changed mind,refunded,649.64,2025-06-15
744,10886,1488,Too large,requested,311.17,2024-09-27
745,10888,1949,Changed mind,rejected,125.15,2023-10-24
746,10891,8793,Damaged,refunded,967.39,2025-12-20
747,10893,4689,Arrived late,refunded,517.62,2025-06-28
748,10896,2316,Too large,refunded,101.26,2023-03-15
749,10913,7415,Damaged,received,1386.76,2023-06-05
750,10948,4275,Damaged,approved,51.67,2025-12-16
751,10954,3018,Too small,rejected,182.10,2024-11-28
752,10956,8209,Too small,rejected,1327.08,2025-07-13
753,10958,5989,Arrived late,requested,256.25,2023-05-08
754,10968,7565,Too small,received,544.87,2023-07-06
755,10999,2105,Arrived late,refunded,43.01,2025-05-09
756,11050,5457,Wrong item,received,203.56,2024-01-15
757,11053,3517,Too large,refunded,370.39,2023-08-29
758,11080,370,Not as described,requested,646.39,2025-07-22
759,11097,9447,Too large,received,2753.60,2025-06-16
760,11102,2957,Wrong item,refunded,165.30,2026-01-10
761,11103,1042,Damaged,received,71.35,2025-01-15
762,11104,2537,Damaged,approved,2116.64,2024-09-03
763,11112,8675,Arrived late,received,123.51,2023-08-19
764,11122,539,Changed mind,received,250.77,2023-12-04
765,11138,2126,Too large,refunded,132.09,2024-08-04
766,11159,735,Changed mind,received,230.35,2024-03-17
767,11166,3658,Arrived late,received,166.26,2023-11-15
768,11170,2297,Changed mind,refunded,90.20,2026-01-11
769,11176,9406,Changed mind,received,2201.74,2024-05-02
770,11187,2888,Damaged,requested,2538.00,2025-02-03
771,11200,1541,Wrong item,refunded,641.84,2024-05-23
772,11212,1318,Changed mind,requested,522.63,2025-12-16
773,11229,3414,Not as described,approved,347.61,2025-06-29
774,11231,1024,Not as described,rejected,539.94,2025-11-06
775,11245,3583,Too large,refunded,382.88,2023-09-24
776,11250,2874,Arrived late,approved,261.36,2024-05-23
777,11285,5667,Too large,refunded,1090.88,2024-08-03
778,11299,2546,Too large,rejected,269.59,2024-12-14
779,11301,9395,Damaged,refunded,1341.33,2024-05-18
780,11307,2904,Damaged,refunded,185.37,2023-08-02
781,11322,1886,Not as described,received,223.12,2023-08-28
782,11341,8165,Not as described,received,85.41,2023-06-18
783,11370,8891,Changed mind,rejected,1172.22,2023-08-12
784,11428,2562,Wrong item,refunded,1280.92,2025-10-14
785,11434,1866,Too large,approved,555.09,2023-08-30
786,11452,2864,Damaged,requested,19.84,2025-03-15
787,11453,555,Damaged,refunded,220.24,2024-03-05
788,11456,5570,Changed mind,received,383.20,2023-08-10
789,11458,8474,Too large,refunded,339.93,2025-08-06
790,11459,9680,Damaged,refunded,34.84,2024-01-06
791,11460,1920,Wrong item,received,74.10,2025-01-18
792,11469,8530,Damaged,refunded,121.65,2023-07-13
793,11484,7347,Arrived late,refunded,165.34,2023-08-21
794,11487,1186,Wrong item,refunded,148.13,2024-06-22
795,11501,4066,Changed mind,received,1090.46,2023-09-09
796,11517,5054,Too small,approved,92.02,2025-04-10
797,11529,2552,Not as described,requested,990.45,2023-08-04
798,11536,2236,Wrong item,approved,496.20,2024-06-03
799,11546,9580,Wrong item,received,227.75,2024-01-08
800,11575,1724,Too small,refunded,388.13,2024-12-25
801,11599,2015,Damaged,received,9.41,2025-08-04
802,11609,4695,Too large,refunded,1024.83,2023-01-23
803,11615,3363,Not as described,requested,2245.06,2023-08-13
804,11621,3373,Arrived late,approved,69.03,2023-07-17
805,11667,5297,Arrived late,received,8.40,2023-10-22
806,11684,6926,Arrived late,refunded,806.89,2025-03-24
807,11713,650,Wrong item,refunded,66.32,2025-07-25
808,11714,768,Too large,received,260.62,2024-08-29
809,11728,4581,Too small,rejected,328.55,2023-03-02
810,11755,3093,Wrong item,received,326.60,2024-04-27
811,11757,963,Too small,received,863.61,2024-05-16
812,11773,4164,Too small,refunded,35.99,2026-01-01
813,11783,2493,Too small,refunded,479.75,2024-12-26
814,11792,9715,Damaged,received,306.50,2024-07-04
815,11832,6930,Too large,received,665.61,2025-09-04
816,11843,9791,Wrong item,received,135.61,2025-06-04
817,11873,6422,Wrong item,approved,405.38,2023-08-23
818,11876,2252,Too small,requested,71.53,2024-11-20
819,11897,2400,Too large,requested,26.56,2023-05-15
820,11903,9873,Too large,approved,1648.39,2024-05-21
821,11917,6660,Wrong item,received,494.21,2024-10-03
822,11918,3273,Arrived late,received,102.29,2024-09-27
823,11938,6528,Damaged,requested,679.05,2024-07-16
824,11950,4651,Too small,received,137.83,2025-05-18
825,11955,1173,Too small,received,61.09,2025-08-22
826,11968,6467,Changed mind,received,393.19,2025-12-17
827,11999,583,Too large,requested,335.46,2023-08-29
828,12003,5617,Not as described,refunded,1800.73,2025-10-20
829,12020,6355,Too small,received,40.25,2024-08-27
830,12024,5278,Damaged,refunded,404.62,2023-02-12
831,12030,286,Damaged,refunded,321.18,2024-02-17
832,12032,7938,Damaged,approved,1295.72,2024-03-25
833,12056,9011,Too large,requested,426.87,2025-03-17
834,12064,4601,Not as described,refunded,1050.75,2023-09-26
835,12066,672,Wrong item,refunded,555.92,2026-01-03
836,12100,5491,Arrived late,rejected,733.13,2025-05-12
837,12129,3435,Arrived late,refunded,340.66,2025-07-09
838,12149,3902,Arrived late,refunded,560.72,2023-08-23
839,12152,6559,Changed mind,received,1421.18,2023-03-12
840,12163,8671,Damaged,refunded,59.38,2023-12-11
841,12180,6102,Damaged,refunded,434.31,2023-10-21
842,12191,8274,Too large,received,415.49,2023-09-28
843,12197,6348,Wrong item,received,220.46,2024-04-16
844,12204,7154,Too small,refunded,143.61,2024-06-09
845,12233,9642,Damaged,rejected,189.36,2024-06-30
846,12234,6869,Wrong item,rejected,31.78,2024-10-21
847,12280,4443,Damaged,received,231.14,2023-11-16
848,12326,9478,Arrived late,refunded,557.97,2024-12-21
849,12330,4421,Wrong item,approved,1530.31,2025-02-08
850,12359,3231,Damaged,refunded,372.81,2025-04-23
851,12380,718,Arrived late,rejected,169.54,2025-12-04
852,12386,5411,Not as described,requested,1619.95,2025-10-08
853,12401,9618,Changed mind,refunded,69.14,2024-05-15
854,12411,5172,Too small,approved,838.45,2025-02-02
855,12429,9849,Too large,received,156.61,2024-11-24
